학년도,학기,소속,학과,과목번호,분반,과목명,학점,수업시간/강의실,시간,교수진,수강생수,영어강의,중국어강의,공학인증,국제학생,Honors과목,홀짝구분,승인과목,시험일자,수강대상,권장학년,수강신청 참조사항,과목 설명,비고
2017 학년도,2학기,학부,경영학전공,MGT3006,3,마케팅원론,3.0,월 10:30~11:45 / 수 12:00~13:15 [MA106],3.0,정재학,64,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)",,
2017 학년도,2학기,학부,경영학전공,MGT3006,4,마케팅원론,3.0,"화,목 15:00~16:15 [MA204]",3.0,박세훈,66,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)",,
2017 학년도,2학기,학부,경영학전공,MGT3006,5,마케팅원론,3.0,"화,목 12:00~13:15 [PA201]",3.0,전성률,70,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)",,
2017 학년도,2학기,학부,경영학전공,MGT3007,1,국제경영론,3.0,월 10:30~11:45 / 수 12:00~13:15 [PA203],3.0,이철,17,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2017 학년도,2학기,학부,경영학전공,MGT3007,2,국제경영론,3.0,"화,목 10:30~11:45 [MA206]",3.0,김창수,66,O,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,"경영 1전공자 우선수강(전학년수강신청일에 2,3전공자 수강신청 가능)"
2017 학년도,2학기,학부,경영학전공,MGT3007,3,국제경영론,3.0,"화,목 15:00~16:15 [MA102]",3.0,이강표,77,O,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,"경영 1전공자 우선수강(전학년수강신청일에 2,3전공자 수강신청 가능)"
2017 학년도,2학기,학부,경영학전공,MGT3007,4,국제경영론,3.0,월 13:30~14:45 / 금 12:00~13:15 [MA106],3.0,정선욱,70,O,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2017 학년도,2학기,학부,경영학전공,MGT3007,5,국제경영론,3.0,월 09:00~10:15 / 수 10:30~11:45 [MA102],3.0,이양호,68,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2017 학년도,2학기,학부,경영학전공,MGT4102,1,경영전략,3.0,"화,목 12:00~13:15 [MA106]",3.0,박종훈,67,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스타트업연계전공(가능)",,
2017 학년도,2학기,학부,경영학전공,MGT4102,2,경영전략,3.0,"화,목 15:00~16:15 [PA101]",3.0,김양민,64,O,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스타트업연계전공(가능)",,
2017 학년도,2학기,학부,경영학전공,MGT4102,3,경영전략,3.0,월 09:00~10:15 / 수 10:30~11:45 [MA202],3.0,이경환,46,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스타트업연계전공(가능)",,
2017 학년도,2학기,학부,경영학전공,MGT4104,1,리더쉽이론,3.0,"화,목 10:30~11:45 [MA204]",3.0,이인석,48,,,,,,,,,전학년,2-4학년,경영학부(가능),,
2017 학년도,2학기,학부,경영학전공,MGT4105,1,기업윤리,3.0,"화,목 16:30~17:45 [MA104]",3.0,장영균,66,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2017 학년도,2학기,학부,경영학전공,MGT4201,1,의사결정론,3.0,"화,목 16:30~17:45 [MA203]",3.0,조성빈,26,,,,,,,,,전학년,2-4학년,경영학부(가능),,
2017 학년도,2학기,학부,경영학전공,MGT4203,1,경영과학,3.0,"화,목 13:30~14:45 [MA203]",3.0,조성빈,34,O,,,,,,,,전학년,2-4학년,경영학부(가능),,
2017 학년도,2학기,학부,경영학전공,MGT4203,2,경영과학,3.0,월 10:30~11:45 / 수 12:00~13:15 [MA104],3.0,김범수,48,O,,,,,,,,전학년,2-4학년,경영학부(가능),,
2017 학년도,2학기,학부,경영학전공,MGT4204,1,시뮬레이션,3.0,"화,목 15:00~16:15 [PA301]",3.0,민재형,21,,,,,,,,,전학년,2-4학년,경영학부(가능),,
2017 학년도,2학기,학부,경영학전공,MGT4206,1,경영환경에서의시계열자료분석과예측(캡스톤디자인),3.0,월 13:30~14:45 / 금 12:00~13:15 [MA406],3.0,김명석,22,O,,,,,,,,전학년,2-4학년,경영학부(가능),,
2017 학년도,2학기,학부,경영학전공,MGT4207,1,응용경영통계,3.0,"수,금 13:30~14:45 [MA206]",3.0,이윤동,26,,,,,,,,,전학년,2-4학년,경영학부(가능),,
2017 학년도,2학기,학부,경영학전공,MGT4223,1,정보기술과글로벌소셜비즈니스모델(캡스톤디자인),3.0,"화,목 16:30~17:45 [MA404]",3.0,이재범,19,,,,,,,,,"2,3,4학년",2-4학년,"스타트업연계전공,경영학부(가능)",,
2017 학년도,2학기,학부,경영학전공,MGT4229,1,미래창업을위한창의성과창의경영,3.0,월 10:30~11:45 / 수 12:00~13:15 [PA101],3.0,김진화,88,,,,,,,,,전학년,3-4학년,경영학부(가능),,
2017 학년도,2학기,학부,경영학전공,MGT4241,1,기술경영,3.0,"화,목 09:00~10:15 [MA106]",3.0,김미리,61,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2017 학년도,2학기,학부,경영학전공,MGT4244,1,로지스틱스와생산전략,3.0,"수,금 13:30~14:45 [MA208]",3.0,하병천,32,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2017 학년도,2학기,학부,경영학전공,MGT4246,1,서비스기업운영관리론,3.0,"화,목 15:00~16:15 [PA201]",3.0,서창적,82,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2017 학년도,2학기,학부,경영학전공,MGT4248,1,비즈니스프로세스관리,3.0,"화,목 15:00~16:15 [MA404]",3.0,김길선,20,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2017 학년도,2학기,학부,경영학전공,MGT4249,1,종합물류론,3.0,"화,목 10:30~11:45 [MA201]",3.0,전준수,65,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2017 학년도,2학기,학부,경영학전공,MGT4301,1,투자론,3.0,"수,금 15:00~16:15 [PA201]",3.0,홍광헌,62,,,,,,,,,전학년,2-4학년,경영학부(가능),구 투자론I,
2017 학년도,2학기,학부,경영학전공,MGT4301,2,투자론,3.0,"화,목 15:00~16:15 [MA106]",3.0,김도성,70,O,,,,,,,,전학년,2-4학년,경영학부(가능),구 투자론I,
2017 학년도,2학기,학부,경영학전공,MGT4303,1,선물옵션투자론,3.0,"화,목 10:30~11:45 [MA104]",3.0,원재환,58,,,,,,,,,전학년,2-4학년,경영학부(가능),구 투자론II,
2017 학년도,2학기,학부,경영학전공,MGT4304,1,포트폴리오관리,3.0,"화,목 16:30~17:45 [MA201]",3.0,이영주,20,,,,,,,,,전학년,2-4학년,경영학부(가능),(구 자본예산편성론의 대체과목),
2017 학년도,2학기,학부,경영학전공,MGT4307,1,금융기관론,3.0,월 09:00~10:15 / 수 10:30~11:45 [MA204],3.0,이상호,28,O,,,,,,,,전학년,2-4학년,경영학부(가능),,
2017 학년도,2학기,학부,경영학전공,MGT4310,1,재무특강,3.0,"수,금 13:30~14:45 [MA203]",3.0,안성필,18,,,,,,,,,전학년,2-4학년,경영학부(가능),(구 투자은행업무및국제자본시장의 대체과목),
2017 학년도,2학기,학부,경영학전공,MGT4311,1,금융실무,2.0,화 13:30~15:20 [MA201],2.0,황건호,49,,,,,,,,,"3,4학년",2-4학년,경영학부(가능),성적평가:S/U,
2017 학년도,2학기,학부,경영학전공,MGT4313,1,벤처와금융시장(캡스톤디자인),3.0,"수,금 15:00~16:15 [MA402]",3.0,정유신,19,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2017 학년도,2학기,학부,경영학전공,MGT4314,1,지속가능금융,3.0,월 15:00~17:45 [MA308],3.0,이재광,11,,,,,,,,,전학년,3-4학년,경영학부(가능),,
2017 학년도,2학기,학부,경영학전공,MGT4331,1,보험학원론,3.0,월 10:30~11:45 / 수 12:00~13:15 [MA208],3.0,최정호,19,,,,,,,,,전학년,2-4학년,"경영학부,스포츠경영 연계전공(가능)",,
2017 학년도,2학기,학부,경영학전공,MGT4331,2,보험학원론,3.0,"화,목 10:30~11:45 [MA208]",3.0,최정호,16,,,,,,,,,전학년,2-4학년,"경영학부,스포츠경영 연계전공(가능)",,
2017 학년도,2학기,학부,경영학전공,MGT4332,1,기업리스크관리,3.0,월 15:00~16:15 / 수 16:30~17:45 [MA208],3.0,최정호,6,,,,,,,,,전학년,2-4학년,경영학부(가능),,
2017 학년도,2학기,학부,경영학전공,MGT4401,1,중급회계1,3.0,"화,목 10:30~11:45 [PA101]",3.0,전성빈,69,,,,,,,,,전학년,2-4학년,경영학부(가능),,
2017 학년도,2학기,학부,경영학전공,MGT4401,2,중급회계1,3.0,"수,금 13:30~14:45 [MA104]",3.0,강평경,56,O,,,,,,,,전학년,2-4학년,경영학부(가능),,
2017 학년도,2학기,학부,경영학전공,MGT4402,1,중급회계2,3.0,"화,목 13:30~14:45 [MA206]",3.0,최순재,63,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2017 학년도,2학기,학부,경영학전공,MGT4403,1,고급회계,3.0,금 15:00~18:00 [MA201],3.0,강민조,18,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2017 학년도,2학기,학부,경영학전공,MGT4404,1,원가회계,3.0,"화,목 15:00~16:15 [PA203]",3.0,김순기,76,,,,,,,,,전학년,2-4학년,경영학부(가능),,
2017 학년도,2학기,학부,경영학전공,MGT4406,1,세무회계,3.0,수 18:30~21:30 [MA104],3.0,이극범,30,,,,,,,,,전학년,2-4학년,경영학부(가능),,
2017 학년도,2학기,학부,경영학전공,MGT4501,1,마케팅전략,3.0,"화,목 12:00~13:15 [MA208]",3.0,김주영,38,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2017 학년도,2학기,학부,경영학전공,MGT4503,1,시장조사론,3.0,"화,목 13:30~14:45 [PA203]",3.0,박세훈,23,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스타트업연계전공(가능)",,
2017 학년도,2학기,학부,경영학전공,MGT4510,1,국제마케팅론,3.0,월 15:00~16:15 / 수 16:30~17:45 [PA203],3.0,이철,19,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2017 학년도,2학기,학부,경영학전공,MGT4514,1,아시아마케팅,3.0,월 15:00~16:15 / 수 16:30~17:45 [MA204],3.0,정재학,20,,,,,,,O,,"2,3,4학년",2-4학년,경영학부(가능),,
2017 학년도,2학기,학부,경영학전공,MGT4601,1,기업과국제환경,3.0,월 13:30~14:45 / 금 12:00~13:15 [MA102],3.0,강호상,121,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스포츠경영 연계전공,공공인재 연계전공(가능)",,
2017 학년도,2학기,학부,경영학전공,MGT4601,2,기업과국제환경,3.0,월 12:00~13:15 / 금 10:30~11:45 [MA106],3.0,정선욱,58,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스포츠경영 연계전공,공공인재 연계전공(가능)",,
2017 학년도,2학기,학부,경영학전공,MGT4609,1,외환론,3.0,"화,목 13:30~14:45 [MA102]",3.0,강호상,121,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스포츠경영 연계전공(가능)",,
2017 학년도,2학기,학부,경영학전공,MGT4701,1,경영영어라이팅,3.0,"화,목 12:00~13:15 [PA203]",3.0,김이권,36,O,,,,,,,,"3,4학년",3-4학년,경영학부(가능),구 영어비즈니스커뮤니케이션(무역영어),
2017 학년도,2학기,학부,경영학전공,MGT4704,1,CEO경영특강,2.0,화 16:30~18:30 [PA101],2.0,이군희,108,,,,,,,,,전학년,1-4학년,경영학부(가능),"전공제외과목(2014학번부터), 성적평가:S/U",
2017 학년도,2학기,학부,경영학전공,MGT4707,1,글로벌인턴십(현장실습중심),3.0,,,김명석,3,,,,,,,O,,"3,4학년",3-4학년,경영학부(가능),"구 글로벌인턴십(교과목명변경), S/U과목",수강승인과목(현장실습학기제 연계)/ 경영대홈페이지 참조
2017 학년도,2학기,학부,경영학전공,MGT4711,1,산업분석연구,3.0,화 16:30~19:15 [PA203],3.0,이상근,18,,,,,,,,,전학년,3-4학년,경영학부(가능),,
2017 학년도,2학기,학부,경영학전공,MGT4713,1,사회적가치창출프랙티컴,3.0,"화,목 16:30~17:45 [MA308]",3.0,이석근,59,,,,,,,,,3학년,2-4학년,경영학부(가능),,수강대상: 2015학번
2017 학년도,2학기,학부,경영학전공,MGT4714,1,사회적기업창업과운영,3.0,"화,목 12:00~13:15 [MA308]",3.0,이석근,22,,,,,,,,,전학년,2-4학년,경영학부(가능),구 사회적기업가정신,
2017 학년도,2학기,학부,국어국문학전공,KOR2001,1,국어학입문,3.0,"화,목 15:00~16:15 [J307]",3.0,이정훈,49,,,,,,,,,전학년,1-2학년,,,
2017 학년도,2학기,학부,국어국문학전공,KOR2200,1,국문학개설,3.0,"수,금 09:00~10:15 [J209]",3.0,조경은,40,,,,,,,,,전학년,1-2학년,,,
2017 학년도,2학기,학부,국어국문학전공,KOR3002,1,국어의음운체계,3.0,"화,목 10:30~11:45 [J602]",3.0,김한별,48,,,,,,,,,전학년,2-4학년,,,
2017 학년도,2학기,학부,국어국문학전공,KOR3003,1,국어의문장구조,3.0,"화,목 13:30~14:45 [J307]",3.0,이정훈,53,,,,,,,,,전학년,2-4학년,,,
2017 학년도,2학기,학부,국어국문학전공,KOR3010,1,중세국어강독,3.0,월 15:00~16:15 / 수 16:30~17:45 [J313],3.0,이지영,18,,,,,,,,,전학년,2-4학년,,,
2017 학년도,2학기,학부,국어국문학전공,KOR3203,1,구술문학론,3.0,"화,목 12:00~13:15 [J315]",3.0,송효섭,19,,,,,,,,,전학년,2-4학년,,,
2017 학년도,2학기,학부,국어국문학전공,KOR3205,1,문장과수사,3.0,월 12:00~13:15 / 금 10:30~11:45 [J309],3.0,우찬제,20,,,,,,,,,전학년,2-4학년,,,
2017 학년도,2학기,학부,국어국문학전공,KOR3208,1,문학과문화,3.0,"화,목 16:30~17:45 [J217]",3.0,송효섭,20,,,,,,,,,전학년,2-4학년,,,
2017 학년도,2학기,학부,국어국문학전공,KOR3209,1,문학주제학,3.0,월 13:30~14:45 / 금 12:00~13:15 [J309],3.0,우찬제,34,,,,,,,,,전학년,2-4학년,,,
2017 학년도,2학기,학부,국어국문학전공,KOR3302,1,고전소설텍스트읽기,3.0,"수,금 13:30~14:45 [J307]",3.0,김현주,27,,,,,,,,,전학년,2-4학년,,,
2017 학년도,2학기,학부,국어국문학전공,KOR3401,1,현대시텍스트읽기I,3.0,월 10:30~11:45 / 수 12:00~13:15 [J209],3.0,김정현,36,,,,,,,,,전학년,2-4학년,,,
2017 학년도,2학기,학부,국어국문학전공,KOR3402,1,현대소설텍스트읽기I,3.0,"화,목 10:30~11:45 [J327]",3.0,김경수,43,,,,,,,,,전학년,2-4학년,,,
2017 학년도,2학기,학부,국어국문학전공,KOR4001,1,국어학연습,3.0,"수,금 13:30~14:45 [J317]",3.0,황화상,9,,,,,O,,,,전학년,3-4학년,,,
2017 학년도,2학기,학부,국어국문학전공,KOR4099,1,개별연구논문,3.0,,,황화상,1,,,,,O,,O,,,3-4학년,,졸업학점에는 포함되나 전공학점에 포함되지 않음,강의 없음. 졸업 학점에는 포함하나 전공 학점에는 포함하지 않음. 학과장 수강 승인
2017 학년도,2학기,학부,국어국문학전공,KOR4504,1,문학과문화콘텐츠,3.0,"수,금 15:00~16:15 [J319]",3.0,최성민,17,,,,,,,,,전학년,3-4학년,,,
2017 학년도,2학기,학부,국어국문학전공,KOR4505,1,이야기창작,3.0,"화,목 13:30~14:45 [J321]",3.0,김경수,16,,,,,,,,,전학년,3-4학년,,,
2017 학년도,2학기,학부,국어국문학전공,KORG011,1,고전문학연구방법론,3.0,"화,목 15:00~16:15 [J211]",3.0,김대중,9,,,,,O,,,,전학년,3-4학년,,,대학원초급과목
2017 학년도,2학기,학부,국어국문학전공,KORG022,1,현대문학자료연구,3.0,수 14:00~16:50 [J109],3.0,김경수,3,,,,,O,,,,전학년,3-4학년,,,대학원초급과목
2017 학년도,2학기,학부,국어국문학전공,KORQ982,1,국어교과논리및논술,3.0,월 10:30~11:45 / 수 12:00~13:15 [J317],3.0,주세형,3,,,,,,,,,전학년,2-4학년,,교직이수자만 전공학점으로 인정,
2017 학년도,2학기,학부,국어국문학전공,KORQ983,1,국어교과교재연구및지도법,3.0,월 15:00~16:15 / 수 16:30~17:45 [J317],3.0,주세형,3,,,,,,,,,전학년,2-4학년,,교직이수자만 전공학점으로 인정,
2017 학년도,2학기,학부,화학전공,CHM1002,1,일반화학II,3.0,"화,목 10:30~11:45 [K305]",3.0,허남회,42,,,,,,,,,전학년,1학년,화학전공(1전공 가능),,화학과 신입생만수강가능
2017 학년도,2학기,학부,화학전공,CHM1002,2,일반화학II,3.0,"수,금 09:00~10:15 [K305]",3.0,지대윤,44,,,,,,,,,전학년,1학년,,,
2017 학년도,2학기,학부,화학전공,CHM1002,3,일반화학II,3.0,"화,목 13:30~14:45 [K303]",3.0,허남회,76,,,,,,,,,전학년,1학년,,,
2017 학년도,2학기,학부,화학전공,CHM1002,4,일반화학II,3.0,월 09:00~10:15 / 수 10:30~11:45 [K212],3.0,남두현,43,,,,,,,,,전학년,1학년,,,
2017 학년도,2학기,학부,화학전공,CHM1002,5,일반화학II,3.0,"화,목 15:00~16:15 [K303]",3.0,조규봉,69,,,,,,,,,전학년,1학년,,,
2017 학년도,2학기,학부,화학전공,CHM1002,6,일반화학II,3.0,월 12:00~13:15 / 금 10:30~11:45 [K303],3.0,오한빈,73,,,,,,,,,전학년,1학년,,,
2017 학년도,2학기,학부,화학전공,CHM1052,1,일반화학실험II,1.0,월 13:30~16:15 [R114],3.0,이덕형,16,,,,,,,,,전학년,1학년,,,화학과 신입생만수강가능
2017 학년도,2학기,학부,화학전공,CHM1052,2,일반화학실험II,1.0,월 13:30~16:15 [R112],3.0,허남회,16,,,,,,,,,전학년,1학년,,,
2017 학년도,2학기,학부,화학전공,CHM1052,3,일반화학실험II,1.0,월 16:30~19:15 [R114],3.0,성봉준,14,,,,,,,,,전학년,1학년,,,
2017 학년도,2학기,학부,화학전공,CHM1052,4,일반화학실험II,1.0,월 16:30~19:15 [R112],3.0,지대윤,10,,,,,,,,,전학년,1학년,,,
2017 학년도,2학기,학부,화학전공,CHM1052,5,일반화학실험II,1.0,화 13:30~16:15 [R114],3.0,강영수,17,,,,,,,,,전학년,1학년,,,
2017 학년도,2학기,학부,화학전공,CHM1052,6,일반화학실험II,1.0,화 13:30~16:15 [R112],3.0,이원구,12,,,,,,,,,전학년,1학년,,,
2017 학년도,2학기,학부,화학전공,CHM1052,7,일반화학실험II,1.0,화 16:30~19:15 [R114],3.0,이현수,13,,,,,,,,,전학년,1학년,,,화학과 신입생만수강가능
2017 학년도,2학기,학부,화학전공,CHM1052,8,일반화학실험II,1.0,화 16:30~19:15 [R112],3.0,문봉진,18,,,,,,,,,전학년,1학년,,,
2017 학년도,2학기,학부,화학전공,CHM1052,9,일반화학실험II,1.0,목 13:30~16:15 [R114],3.0,이현수,14,,,,,,,,,전학년,1학년,화학전공(1전공 가능),,화학과 신입생만수강가능
2017 학년도,2학기,학부,화학전공,CHM1052,10,일반화학실험II,1.0,목 13:30~16:15 [R112],3.0,강영수,17,,,,,,,,,전학년,1학년,,,
2017 학년도,2학기,학부,화학전공,CHM1052,11,일반화학실험II,1.0,목 16:30~19:15 [R114],3.0,강영수,18,,,,,,,,,전학년,1학년,,,
2017 학년도,2학기,학부,화학전공,CHM1052,12,일반화학실험II,1.0,목 16:30~19:15 [R112],3.0,성봉준,17,,,,,,,,,전학년,1학년,,,
2017 학년도,2학기,학부,화학전공,CHM1052,13,일반화학실험II,1.0,금 13:30~16:15 [R114],3.0,이현수,13,,,,,,,,,전학년,1학년,,,화학과 신입생만수강가능
2017 학년도,2학기,학부,화학전공,CHM1052,14,일반화학실험II,1.0,금 13:30~16:15 [R112],3.0,남두현,18,,,,,,,,,전학년,1학년,,,
2017 학년도,2학기,학부,화학전공,CHM1052,15,일반화학실험II,1.0,금 16:30~19:15 [R114],3.0,강영수,14,,,,,,,,,전학년,1학년,,,
2017 학년도,2학기,학부,화학전공,CHM1052,16,일반화학실험II,1.0,금 16:30~19:15 [R112],3.0,남두현,18,,,,,,,,,전학년,1학년,,,
2017 학년도,2학기,학부,화학전공,CHM2102,1,기기분석,3.0,월 10:30~11:45 / 수 12:00~13:15 [K309],3.0,이영진,44,O,,,,,,,,전학년,3학년,,,
2017 학년도,2학기,학부,화학전공,CHM2152,1,기기분석실험,2.0,화 15:00~18:50 [R115],4.0,신관우,17,,,,,,,,,전학년,3-4학년,,,
2017 학년도,2학기,학부,화학전공,CHM2152,2,기기분석실험,2.0,금 15:00~18:50 [R115],4.0,신관우,18,,,,,,,,,전학년,3-4학년,,,
2017 학년도,2학기,학부,화학전공,CHM2201,1,물리화학I,3.0,"화,목 10:30~11:45 [K304]",3.0,성봉준,73,,,,,,,,,전학년,2학년,,,
2017 학년도,2학기,학부,화학전공,CHM2203,1,물리화학III,3.0,월 13:30~14:45 / 금 12:00~13:15 [K306],3.0,오한빈,9,O,,,,,,,,전학년,3학년,,,
2017 학년도,2학기,학부,화학전공,CHM2252,1,물리화학실험II,2.0,월 15:00~18:50 [R119],4.0,오한빈,6,,,,,,,,,전학년,3학년,,,
2017 학년도,2학기,학부,화학전공,CHM2302,1,유기화학II,3.0,"화,목 09:00~10:15 [K307]",3.0,이원구,42,,,,,,홀수,,,전학년,2학년,,,홀수학번학생대상
2017 학년도,2학기,학부,화학전공,CHM2302,2,유기화학II,3.0,"화,목 09:00~10:15 [K309]",3.0,이덕형,25,,,,,,짝수,,,전학년,2학년,,,짝수학번학생대상
2017 학년도,2학기,학부,화학전공,CHM2332,1,유기화학특론II,3.0,"수,금 09:00~10:15 [K309]",3.0,문봉진,6,O,,,,,,,,전학년,4학년,,,
2017 학년도,2학기,학부,화학전공,CHM2351,1,유기화학실험I,2.0,월 15:00~18:50 [R113],4.0,문봉진,13,,,,,,,,,전학년,2학년,,,
2017 학년도,2학기,학부,화학전공,CHM2351,2,유기화학실험I,2.0,화 15:00~18:50 [R113],4.0,이덕형,11,,,,,,,,,전학년,2학년,,,
2017 학년도,2학기,학부,화학전공,CHM2351,3,유기화학실험I,2.0,목 15:00~18:50 [R113],4.0,이원구,16,,,,,,,,,전학년,2학년,,,
2017 학년도,2학기,학부,화학전공,CHM2351,4,유기화학실험I,2.0,금 15:00~18:50 [R113],4.0,지대윤,8,,,,,,,,,전학년,2학년,,,
2017 학년도,2학기,학부,화학전공,CHM2402,1,무기화학II,3.0,"화,목 13:30~14:45 [K306]",3.0,서원석,19,,,,,,,,,전학년,4학년,,,
2017 학년도,2학기,학부,화학전공,CHM2451,1,무기화학실험,2.0,월 15:00~18:50 [R117],4.0,서원석,12,,,,,,,,,전학년,4학년,,,
2017 학년도,2학기,학부,화학전공,CHM2451,2,무기화학실험,2.0,화 15:00~18:50 [R117],4.0,서원석,13,,,,,,,,,전학년,4학년,,,
2017 학년도,2학기,학부,화학전공,CHM2451,3,무기화학실험,2.0,목 15:00~18:50 [R117],4.0,허남회,16,,,,,,,,,전학년,4학년,,,
2017 학년도,2학기,학부,화학전공,CHM2601,1,생화학I,3.0,월 12:00~13:15 / 금 10:30~11:45 [K307],3.0,이현수,54,O,,,,,,,,전학년,3-4학년,,,
2017 학년도,2학기,학부,화학전공,CHM4052,1,창의적연구프로젝트설계,3.0,,,성봉준,6,,,,,,,,,전학년,4학년,,전공과목으로인정되지않음,전공학점 인정하지 않음
2017 학년도,2학기,학부,화학전공,CHM4054,1,화학기기종합설계(캡스톤디자인),3.0,수 15:00~18:50 [K212],4.0,신관우,5,,,,,,,,,전학년,3-4학년,,,
2017 학년도,2학기,학부,화학전공,CHM4203,1,화학특허와기술이전,1.0,화 15:00~15:50 [K208],1.0,김현진,13,,,,,,,,,전학년,4학년,,전공학점으로 인정되지 않음.(총학점에는 포함됨),전공학점 인정하지 않음 물리/화학 특허와 기술이전 과목과 중복수강 불가
2017 학년도,2학기,학부,화학전공,CHMG201,1,고급물리화학I,3.0,"수,금 13:30~14:45 [K505]",3.0,강영수,15,,,,,,,,,"3,4학년",3-4학년,,"대학원초급과목,구CHM5201",
2017 학년도,2학기,학부,화학전공,CHMG302,1,고급유기화학II,3.0,"화,목 12:00~13:15 [K509]",3.0,이원구,12,,,,,,,,,"3,4학년",4학년,,"대학원초급과목,구 CHM5302",
2017 학년도,2학기,학부,커뮤니케이션학전공,COM2001,1,커뮤니케이션학입문,3.0,"수,금 13:30~14:45 [PA101]",3.0,김지연,115,,,,,,,,,전학년,1-2학년,,,
2017 학년도,2학기,학부,커뮤니케이션학전공,COM2002,1,인간커뮤니케이션,3.0,월 15:00~16:15 / 수 16:30~17:45 [GA403],3.0,김영훈,57,,,,,,,,,전학년,1-2학년,,,
2017 학년도,2학기,학부,커뮤니케이션학전공,COM2003,1,매스커뮤니케이션,3.0,월 10:30~11:45 / 수 12:00~13:15 [MA202],3.0,이수영,105,,,,,,,,,전학년,1-2학년,,,
2017 학년도,2학기,학부,커뮤니케이션학전공,COM2004,1,커뮤니케이션조사론,3.0,"수,금 15:00~16:15 [K503]",3.0,김정현,77,O,,,,,,,,전학년,2-4학년,,,
2017 학년도,2학기,학부,커뮤니케이션학전공,COM2004,2,커뮤니케이션조사론,3.0,"수,금 15:00~16:15 [GA403]",3.0,유지영,86,,,,,,,,,전학년,2-4학년,,,
2017 학년도,2학기,학부,커뮤니케이션학전공,COM2006,1,컨텐츠기획론,3.0,수 13:30~16:15 [GA303B],3.0,이윤선,25,,,,,,,,,"3,4학년",1-4학년,,,
2017 학년도,2학기,학부,커뮤니케이션학전공,COM3101,1,저널리즘개론,3.0,"수,금 15:00~16:15 [GA401]",3.0,김균,61,,,,,,,,,"2,3,4학년",2학년,,,
2017 학년도,2학기,학부,커뮤니케이션학전공,COM3102,1,방송원론,3.0,"화,목 12:00~13:15 [MA206]",3.0,원용진,78,,,,,,,,,전학년,2학년,,,
2017 학년도,2학기,학부,커뮤니케이션학전공,COM3119,1,미디어기호학,3.0,"화,목 15:00~16:15 [GA303B]",3.0,황인성,37,,,,,,,,,"3,4학년",3-4학년,,구 미디어비평(교과목명변경),
2017 학년도,2학기,학부,커뮤니케이션학전공,COM3123,1,미디어글쓰기,3.0,"화,목 10:30~11:45 [GA303B]",3.0,임종섭,28,,,,,,,,,"2,3,4학년",4학년,,,
2017 학년도,2학기,학부,커뮤니케이션학전공,COM3125,1,데이터뉴스,3.0,"화,목 13:30~14:45 [GA506]",3.0,임종섭,17,O,,,,,,,,"2,3,4학년",3-4학년,,구 신문제작실습(과목명변경),"""전학년(권장 3-4학년) (구 COM3125)"""
2017 학년도,2학기,학부,커뮤니케이션학전공,COM3127,1,방송시사예능포맷론,3.0,"화,목 13:30~14:45 [GA303B]",3.0,김명준,25,,,,,,,,,"2,3,4학년",3-4학년,,구 미디어 편성,구 미디어편성론
2017 학년도,2학기,학부,커뮤니케이션학전공,COM3128,1,라디오제작(팟캐스팅및컨텐츠기획),3.0,"화,목 16:30~17:45 [PA301]",3.0,원용진,26,,,,,,,,,"2,3,4학년",3-4학년,,,
2017 학년도,2학기,학부,커뮤니케이션학전공,COM3201,1,광고커뮤니케이션,3.0,"화,목 13:30~14:45 [GA401]",3.0,윤각,46,,,,,,,,,전학년,2학년,,구 광고학개론,
2017 학년도,2학기,학부,커뮤니케이션학전공,COM3202,1,PR의이해,3.0,"수,금 13:30~14:45 [GA403]",3.0,김수연,67,O,,,,,,,,"2,3,4학년",2-4학년,,,
