학년도,학기,소속,학과,과목번호,분반,과목명,학점,수업시간/강의실,시간,교수진,수강생수,영어강의,중국어강의,공학인증,국제학생,Honors과목,홀짝구분,승인과목,시험일자,수강대상,권장학년,수강신청 참조사항,과목 설명,비고
2019 학년도,1학기,학부,영미어문전공,ENG2001,1,영문학개론,3.0,"화,목 13:30~14:45 [J217]",3.0,장기윤,36,O,,,,,,,,1학년,1학년,,,
2019 학년도,1학기,학부,영미어문전공,ENG2001,2,영문학개론,3.0,"수,금 13:30~14:45 [J215]",3.0,윤주옥,41,O,,,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,영미어문전공,ENG2003,1,언어학개론,3.0,"화,목 12:00~13:15 [J215]",3.0,채서영,22,O,,,,,,,,전학년,1-4학년,,,
2019 학년도,1학기,학부,영미어문전공,ENG2101,1,영문학작문,3.0,"화,목 12:00~13:15 [J217]",3.0,BonfiglioRichardPaul,19,O,,,,,,,,1학년,1-2학년,,,
2019 학년도,1학기,학부,영미어문전공,ENG2101,2,영문학작문,3.0,"화,목 09:00~10:15 [J217]",3.0,김치헌,18,O,,,,,,,,"1,2학년",1-2학년,,,
2019 학년도,1학기,학부,영미어문전공,ENG2101,3,영문학작문,3.0,"월,수 12:00~13:15 [J217]",3.0,신문주,19,O,,,,,,,,"2,3,4학년",1-2학년,,,
2019 학년도,1학기,학부,영미어문전공,ENG3008,1,초기영국소설,3.0,"수,금 15:00~16:15 [J217]",3.0,신경원,21,,,,,,,,,"2,3,4학년",2-4학년,,,
2019 학년도,1학기,학부,영미어문전공,ENG3010,1,빅토리아시대의소설,3.0,"화,목 15:00~16:15 [J217]",3.0,BonfiglioRichardPaul,25,O,,,,,,,,"2,3,4학년",2-4학년,,,
2019 학년도,1학기,학부,영미어문전공,ENG3012,1,초기및19세기미국소설,3.0,"화,목 16:30~17:45 [J217]",3.0,장기윤,22,O,,,,,,,,"2,3,4학년",2-4학년,,,
2019 학년도,1학기,학부,영미어문전공,ENG3102,1,현대서양문학,3.0,"화,목 16:30~17:45 [J219]",3.0,신문주,23,O,,,,,,,,"2,3,4학년",2-4학년,,,
2019 학년도,1학기,학부,영미어문전공,ENG3106,1,현대미국희곡,3.0,"월,수 10:30~11:45 [J217]",3.0,Chambers Claire Maria,29,O,,,,,,,,"2,3,4학년",2-4학년,,,
2019 학년도,1학기,학부,영미어문전공,ENG3108,1,최근미국문학,3.0,"수,금 09:00~10:15 [J313]",3.0,황은주,14,,,,,,,,,"2,3,4학년",2-4학년,,,
2019 학년도,1학기,학부,영미어문전공,ENG3207,1,영어권대중문학,3.0,"화,목 09:00~10:15 [J315]",3.0,손일수,23,O,,,,,,,,전학년,2-4학년,,,
2019 학년도,1학기,학부,영미어문전공,ENG3216,1,영문학특강,3.0,"수,금 13:30~14:45 [J325]",3.0,신경원,15,,,,,,,,,"2,3,4학년",2-4학년,,,부제:페미니즘 이론(Feminist Theory)
2019 학년도,1학기,학부,영미어문전공,ENG3223,1,시와문화,3.0,"화,목 10:30~11:45 [J325]",3.0,"Disney, Daniel James Philip",34,O,,,,,,,,"2,3,4학년",2-4학년,,,
2019 학년도,1학기,학부,영미어문전공,ENG3227,1,문학과예술,3.0,"월,수 12:00~13:15 [J215]",3.0,BonfiglioRichardPaul,17,O,,,,,,,,"2,3,4학년",2-4학년,,,
2019 학년도,1학기,학부,영미어문전공,ENG3301,1,영어음성학,3.0,"월,수 10:30~11:45 [J313]",3.0,정인기,17,O,,,,,,,,"2,3,4학년",2-4학년,,,
2019 학년도,1학기,학부,영미어문전공,ENG3305,1,영어화용론,3.0,금 10:30~13:15 [J102],3.0,한승훈,53,,,,,,,,,전학년,2-4학년,,,인원제한 없음/ 전학년
2019 학년도,1학기,학부,영미어문전공,ENG3306,1,영어통사론,3.0,"화,목 15:00~16:15 [J313]",3.0,Barrie Michael Jonathan Mathew,23,O,,,,,,,,"2,3,4학년",2-4학년,,,
2019 학년도,1학기,학부,영미어문전공,ENG3319,1,언어조사및분석,3.0,"화,목 10:30~11:45 [J315]",3.0,Barrie Michael Jonathan Mathew,14,O,,,,,,,,"2,3,4학년",2-4학년,,,
2019 학년도,1학기,학부,영미어문전공,ENG3412,1,영어연설과원고작성법,3.0,"화,목 13:30~14:45 [J321]",3.0,채서영,17,,,,,,,,,전학년,1-4학년,,영어연설연습(ENG2109)의 대체과목,
2019 학년도,1학기,학부,영미어문전공,ENGG282,1,영어논리/논증적글쓰기의이론과실제,3.0,목 14:00~17:00 [J614],3.0,이요안,1,,,,,,,,,"3,4학년",3-4학년,,대학원초급과목,학석사연계과목
2019 학년도,1학기,학부,영미어문전공,ENGG284,1,글쓰기문법과논리적사고,3.0,월 14:00~17:00 [J323],3.0,Yoo Isaiah WonHo,17,O,,,,,,,,"2,3,4학년",3-4학년,,,학석사연계과목
2019 학년도,1학기,학부,사학전공,HIS2003,1,한국사개론Ⅰ,3.0,"화,목 15:00~16:15 [J307]",3.0,정선용,48,,,,,,,,,전학년,2-4학년,,"구 한국사개설I,II 통합과목",
2019 학년도,1학기,학부,사학전공,HIS2004,1,동아시아사개론Ⅰ,3.0,"화,목 09:00~10:15 [J317]",3.0,윤대영,12,,,,,,,,,전학년,2-4학년,,"구 동양사개설I,II 통합과목",
2019 학년도,1학기,학부,사학전공,HIS2005,1,서양사개론Ⅰ,3.0,"월,수 16:30~17:45 [J217]",3.0,오흥식,24,,,,,,,,,전학년,2-4학년,,"구 서양사개설I,II 통합과목",
2019 학년도,1학기,학부,사학전공,HIS2006,1,역사학입문,3.0,"화,목 13:30~14:45 [J219]",3.0,윤병남,32,,,,,,,,,전학년,1-4학년,,역사란무엇인가(HIS2001)의 대체과목(2013학번이전의경우),
2019 학년도,1학기,학부,사학전공,HIS3007,1,중국중세사,3.0,월 13:30~16:15 [J309],3.0,정면,73,,,,,,,,,전학년,2-4학년,,,
2019 학년도,1학기,학부,사학전공,HIS3012,1,근대일본의형성,3.0,"화,목 15:00~16:15 [J309]",3.0,정녕,38,,,,,,,,,전학년,1-4학년,,,
2019 학년도,1학기,학부,사학전공,HIS3018,1,아시아지역사특강1,3.0,"화,목 10:30~11:45 [J102]",3.0,윤대영,10,,,,,,,,,전학년,2-4학년,,,
2019 학년도,1학기,학부,사학전공,HIS3023,1,르네상스와종교개혁사,3.0,월 13:30~16:15 [J106],3.0,박효근,21,,,,,,,,,전학년,2-4학년,,,
2019 학년도,1학기,학부,사학전공,HIS3028,1,서양현대사,3.0,"수,금 15:00~16:15 [J215]",3.0,이종훈,19,,,,,,,,,전학년,2-4학년,,,
2019 학년도,1학기,학부,사학전공,HIS3029,1,20세기세계사,3.0,"화,목 13:30~14:45 [J313]",3.0,"Swain, Nigel",19,O,,,,,,,,전학년,2-4학년,,,
2019 학년도,1학기,학부,사학전공,HIS3039,1,한국사학사,3.0,"화,목 10:30~11:45 [J217]",3.0,최기영,24,,,,,,,,,전학년,2-4학년,,,
2019 학년도,1학기,학부,사학전공,HIS3042,1,한국정치사,3.0,"월,수 12:00~13:15 [J325]",3.0,최희정,27,,,,,,,,,전학년,2-4학년,,,
2019 학년도,1학기,학부,사학전공,HIS3053,1,한국여성사,3.0,"월,수 10:30~11:45 [J215]",3.0,계승범,20,,,,,,,,,전학년,2-4학년,,,
2019 학년도,1학기,학부,사학전공,HIS3056,1,중국사상사,3.0,금 10:30~13:15 [J313],3.0,최진묵,16,,,,,,,,,전학년,2-4학년,,,
2019 학년도,1학기,학부,사학전공,HIS3060,1,동아시아의국제질서,3.0,"월,수 10:30~11:45 [J327]",3.0,정면,22,,,,,,,,,전학년,2-4학년,,,
2019 학년도,1학기,학부,사학전공,HIS3070,1,문화유산현장실습1,1.0,수 16:30~17:45 [J102],1.5,계승범,61,,,,,,,,,전학년,2-4학년,,성적평가:S/U,
2019 학년도,1학기,학부,사학전공,HIS3071,1,문화유산현장실습2,1.0,수 16:30~17:45 [J102],1.5,계승범,9,,,,,,,,,전학년,1-4학년,,성적평가:S/U,
2019 학년도,1학기,학부,사학전공,HIS4005,1,한국사강독1,3.0,"화,목 13:30~14:45 [J317]",3.0,조범환,10,,,,,,,,,전학년,3-4학년,,,
2019 학년도,1학기,학부,사학전공,HIS4012,1,서양사특강1,3.0,금 10:30~13:15 [J315],3.0,이한규,18,,,,,,,,,전학년,3-4학년,,,부제 : 아프리카의 역사
2019 학년도,1학기,학부,사학전공,HIS4017,1,서양사명저해제1,3.0,"수,금 13:30~14:45 [J327]",3.0,임지현,20,,,,,,,,,전학년,3-4학년,,,
2019 학년도,1학기,학부,사학전공,HISG105,1,한국제도사연습,3.0,화 15:00~17:45 [J109],3.0,최기영,1,,,,,,,,,전학년,3-4학년,,,학석사연계과목
2019 학년도,1학기,학부,사학전공,HISQ981,1,역사교과교육론,3.0,"화,목 12:00~13:15 [D406]",3.0,김민정,5,,,,,,,,,전학년,3-4학년,,교직이수자만 전공학점으로 인정,PHIQ982 철학교과교육론과 합반
2019 학년도,1학기,학부,사학전공,HISQ982,1,역사교과논리및논술,3.0,"화,목 15:00~16:15 [J104]",3.0,김민정,5,O,,,,,,,,전학년,2-4학년,,교직이수자만 전공학점으로 인정,PHIQ981 철학교과논리및논술과 합반
2019 학년도,1학기,학부,철학전공,PHI2002,1,동양철학개론,3.0,"화,목 10:30~11:45 [J207]",3.0,하유진,24,,,,,,,,,전학년,2-4학년,,,
2019 학년도,1학기,학부,철학전공,PHI2003,1,서양철학사,3.0,"월,수 10:30~11:45 [J311]",3.0,서동욱,63,,,,,,,,,전학년,2-4학년,,,
2019 학년도,1학기,학부,철학전공,PHI2005,1,논리학개론,3.0,"수,금 15:00~16:15 [K201]",3.0,서상복,71,,,,,,,,,전학년,2-4학년,,,
2019 학년도,1학기,학부,철학전공,PHI2006,1,형이상학,3.0,월 13:30~16:15 [J102],3.0,백승영,80,,,,,,,,,전학년,2-4학년,,,
2019 학년도,1학기,학부,철학전공,PHI3003,1,서양근대철학사,3.0,"월,수 12:00~13:15 [J315]",3.0,"Kim, Halla",19,O,,,,,,,,전학년,2-4학년,,,
2019 학년도,1학기,학부,철학전공,PHI3010,1,영국경험론,3.0,"화,목 16:30~17:45 [J106]",3.0,김종원,21,,,,,,,,,전학년,2-4학년,,,
2019 학년도,1학기,학부,철학전공,PHI3014,1,미학개론,3.0,"화,목 10:30~11:45 [K401]",3.0,김산춘,36,,,,,,,,,전학년,2-4학년,,(구 철학탐구방법론 대체과목),
2019 학년도,1학기,학부,철학전공,PHI3023,1,분석철학,3.0,"화,목 12:00~13:15 [J107]",3.0,김영건,57,,,,,,,,,전학년,2-4학년,,,
2019 학년도,1학기,학부,철학전공,PHI3033,1,"선진,한철학사",3.0,"화,목 13:30~14:45 [J311]",3.0,정재현,32,O,,,,,,,,전학년,2-4학년,,,
2019 학년도,1학기,학부,철학전공,PHI3035,1,"송,명,청철학사",3.0,"화,목 09:00~10:15 [J202]",3.0,정종모,15,,,,,,,,,전학년,2-4학년,,,
2019 학년도,1학기,학부,철학전공,PHI3037,1,도가철학,3.0,"수,금 13:30~14:45 [J204]",3.0,이임찬,26,,,,,,,,,전학년,2-4학년,,,
2019 학년도,1학기,학부,철학전공,PHI4010,1,실용논리,3.0,"월,수 12:00~13:15 [K307]",3.0,석기용,47,,,,,,,,,전학년,2-4학년,,,"교과목명 변경: ""실용논리"""
2019 학년도,1학기,학부,철학전공,PHI4011,1,그리스철학특강,3.0,"화,목 15:00~16:15 [J202]",3.0,전헌상,26,,,,,,,,,전학년,2-4학년,,,
2019 학년도,1학기,학부,철학전공,PHI4025,1,철학과문학,3.0,"월,수 16:30~17:45 [J327]",3.0,서동욱,21,,,,,,,,,전학년,2-4학년,,,
2019 학년도,1학기,학부,철학전공,PHI4036,1,동양철학의원리,3.0,"화,목 15:00~16:15 [J120]",3.0,정재현,6,,,,,O,,,,전학년,1-4학년,,,
2019 학년도,1학기,학부,철학전공,PHI4099,1,개별연구논문,3.0,,,전헌상,1,,,,,O,,O,,,3-4학년,,,"3-4학년, 학과장수강승인"
2019 학년도,1학기,학부,철학전공,PHIQ981,1,철학교과논리및논술,3.0,"화,목 15:00~16:15 [J104]",3.0,김민정,1,O,,,,,,,,전학년,2-4학년,,교직이수자만 전공학점으로 인정,HISQ982 역사교과논리및논술과 합반
2019 학년도,1학기,학부,수학전공,MAT1050,1,미적분학실습I,1.0,월 15:00~16:50 [RA205],2.0,조장현,17,,,,,,,,,전학년,1학년,,,실습과목
2019 학년도,1학기,학부,수학전공,MAT1050,2,미적분학실습I,1.0,월 17:00~18:50 [RA205],2.0,이영란,15,,,,,,,,,전학년,1학년,,,실습과목
2019 학년도,1학기,학부,수학전공,MAT1050,3,미적분학실습I,1.0,수 15:00~16:50 [RA205],2.0,조장현,15,,,,,,,,,전학년,1학년,,,실습과목
2019 학년도,1학기,학부,수학전공,MAT1050,4,미적분학실습I,1.0,수 17:00~18:50 [RA205],2.0,이영란,14,,,,,,,,,전학년,1학년,,,실습과목
2019 학년도,1학기,학부,수학전공,MAT1050,5,미적분학실습I,1.0,금 10:30~12:20 [RA205],2.0,조장현,19,,,,,,,,,전학년,1학년,,,실습과목
2019 학년도,1학기,학부,수학전공,MAT2010,1,집합론,3.0,"수,금 13:30~14:45 [RA408]",3.0,신창언,53,,,O,,,,,,전학년,2학년,,,
2019 학년도,1학기,학부,수학전공,MAT2010,2,집합론,3.0,"월,수 12:00~13:15 [K502]",3.0,하구용,53,,,O,,,,,,전학년,2학년,,,
2019 학년도,1학기,학부,수학전공,MAT2110,1,선형대수학,3.0,"화,목 10:30~11:45 [RA408]",3.0,김종수,51,,,O,,,,,,전학년,2학년,,,
2019 학년도,1학기,학부,수학전공,MAT2110,2,선형대수학,3.0,"수,금 13:30~14:45 [K212]",3.0,조상현,50,,,O,,,,,,전학년,2학년,,,
2019 학년도,1학기,학부,수학전공,MAT2110,3,선형대수학,3.0,"화,목 13:30~14:45 [K307]",3.0,조성희,54,,,O,,,,,,전학년,2학년,,,
2019 학년도,1학기,학부,수학전공,MAT2110,4,선형대수학,3.0,"화,목 10:30~11:45 [RA410]",3.0,김순영,56,,,O,,,,,,전학년,2학년,,,
2019 학년도,1학기,학부,수학전공,MAT2110,5,선형대수학,3.0,금 10:30~13:15 [RA408],3.0,최미란,67,,,O,,,,,,전학년,2학년,,,
2019 학년도,1학기,학부,수학전공,MAT2210,1,고등미적분학I,3.0,"화,목 15:00~16:15 [RA406B]",3.0,이재성,60,O,,,,,,,,전학년,2학년,,,
2019 학년도,1학기,학부,수학전공,MAT2210,2,고등미적분학I,3.0,"월,수 10:30~11:45 [RA310]",3.0,이영란,45,,,,,,,,,전학년,2학년,,,
2019 학년도,1학기,학부,수학전공,MAT2410,1,응용수학I,3.0,"월,수 12:00~13:15 [K504]",3.0,유지현,78,,,O,,,"[2,4,6,8,0]",,,전학년,2학년,컴퓨터공학전공(가능),"컴퓨터공학전공만 가능, 통계학입문(MAT3020)과 동등한 과목","컴퓨터공학전공(가능), 짝수"
2019 학년도,1학기,학부,수학전공,MAT2410,2,응용수학I,3.0,"화,목 12:00~13:15 [K303]",3.0,유지현,62,,,O,,,"[1,3,5,7,9]",,,전학년,2학년,컴퓨터공학전공(가능),"컴퓨터공학전공만 가능, 통계학입문(MAT3020)과 동등한 과목","컴퓨터공학전공(가능), 홀수"
2019 학년도,1학기,학부,수학전공,MAT2510,1,푸리에해석및응용,3.0,"월,수 12:00~13:15 [K309]",3.0,임경수,18,,,,,,,,,전학년,2-4학년,,,
2019 학년도,1학기,학부,수학전공,MAT3020,1,통계학입문,3.0,"월,수 10:30~11:45 [K303]",3.0,임경수,37,,,,,,,,,전학년,2학년,컴퓨터공학전공(1전공 불가능),응용수학I(MAT2410)과 동등한 과목임,
2019 학년도,1학기,학부,수학전공,MAT3110,1,이산수학,3.0,"수,금 09:00~10:15 [K307]",3.0,"Ho, Pak Tung",66,O,,,,,,,,전학년,3-4학년,,,
2019 학년도,1학기,학부,수학전공,MAT3430,1,응용통계학및실습,3.0,"화,목 09:00~10:15 [RA205]",3.0,임경필,19,,,,,,,,,전학년,3-4학년,,,실습과목
2019 학년도,1학기,학부,수학전공,MAT3430,2,응용통계학및실습,3.0,"화,목 12:00~13:15 [RA205]",3.0,임경필,20,,,,,,,,,전학년,3-4학년,,,실습과목
2019 학년도,1학기,학부,수학전공,MAT3450,1,계산수학및실습,3.0,"월,수 16:30~17:45 [K309]",3.0,임경수,22,,,,,,,,,전학년,3-4학년,,,
2019 학년도,1학기,학부,수학전공,MAT4110,1,추상대수학I,3.0,"화,목 10:30~11:45 [K507]",3.0,박진형,43,O,,,,,,,,전학년,3학년,,,
2019 학년도,1학기,학부,수학전공,MAT4110,2,추상대수학I,3.0,"월,수 12:00~13:15 [RA408]",3.0,조장현,44,,,,,,,,,전학년,3학년,,,
2019 학년도,1학기,학부,수학전공,MAT4210,1,복소수함수론I,3.0,"월,수 10:30~11:45 [K502]",3.0,조상현,51,,,,,,,,,전학년,3학년,,,
2019 학년도,1학기,학부,수학전공,MAT4310,1,미분기하학,3.0,"수,금 13:30~14:45 [RA410]",3.0,"Ho, Pak Tung",71,O,,,,,,,,전학년,3학년,,,
2019 학년도,1학기,학부,수학전공,MAT4330,1,위상수학개론II,3.0,"수,금 15:00~16:15 [K507]",3.0,이종범,28,O,,,,,,,,전학년,4학년,,구MATG320/구 위상수학특론의대체과목,
2019 학년도,1학기,학부,수학전공,MAT4510,1,학부개별연구,3.0,,,이영란,1,,,,,,,,,전학년,3-4학년,,"특수연구, 전공학점으로 인정되지 않음",
2019 학년도,1학기,학부,수학전공,MATG210,1,실해석학I,3.0,"화,목 10:30~11:45 [K404]",3.0,이재성,45,,,,,,,,,전학년,4학년,,"대학원초급과목,구MAT5210",학부-대학원 연계과목
2019 학년도,1학기,학부,수학전공,MATQ981,1,수학교과교육론,3.0,"화,목 12:00~13:15 [J317]",3.0,김구연,6,O,,,,,,,,전학년,3-4학년,,교직이수자만 전공학점으로 인정,
2019 학년도,1학기,학부,물리학전공,PHY1001,1,일반물리I,3.0,"월,수 10:30~11:45 [RA406B]",3.0,김도석,59,,,,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY1001,2,일반물리I,3.0,"월,수 12:00~13:15 [RA406B]",3.0,이현철,55,,,,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY1001,3,일반물리I,3.0,"화,목 09:00~10:15 [RA406B]",3.0,이기진,67,,,,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY1001,4,일반물리I,3.0,"화,목 10:30~11:45 [RA406B]",3.0,임채호,53,,,,,,,,,전학년,1학년,물리학전공(가능),,물리전공 전용반
2019 학년도,1학기,학부,물리학전공,PHY1001,5,일반물리I,3.0,"화,목 12:00~13:15 [RA406B]",3.0,김현정,68,,,,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY1001,6,일반물리I,3.0,"화,목 13:30~14:45 [AS510]",3.0,손원민,69,,,,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY1001,7,일반물리I,3.0,"화,목 15:00~16:15 [RA204]",3.0,Scopel Stefano,76,O,,,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY1001,8,일반물리I,3.0,"수,금 09:00~10:15 [RA406B]",3.0,정현식,57,,,,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY1001,9,일반물리I,3.0,"수,금 13:30~14:45 [RA406B]",3.0,장준익,65,,,O,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY1001,10,일반물리I,3.0,"수,금 15:00~16:15 [RA406B]",3.0,정명화,70,,,O,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY1101,1,일반물리실험I,1.0,월 13:30~15:20 [R103],2.0,김도석,20,,,,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY1101,2,일반물리실험I,1.0,월 13:30~15:20 [R107],2.0,박정혁,20,,,O,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY1101,3,일반물리실험I,1.0,월 15:30~17:20 [R103],2.0,박정혁,20,,,O,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY1101,4,일반물리실험I,1.0,월 15:30~17:20 [R107],2.0,이범훈,18,,,,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY1101,5,일반물리실험I,1.0,월 17:30~19:20 [R103],2.0,Scopel Stefano,19,O,,,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY1101,6,일반물리실험I,1.0,월 17:30~19:20 [R107],2.0,임채호,17,,,O,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY1101,7,일반물리실험I,1.0,화 13:30~15:20 [R103],2.0,김도석,16,,,,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY1101,8,일반물리실험I,1.0,화 13:30~15:20 [R107],2.0,이기진,19,,,O,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY1101,9,일반물리실험I,1.0,화 15:30~17:20 [R103],2.0,이기진,16,,,,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY1101,10,일반물리실험I,1.0,화 15:30~17:20 [R107],2.0,이현철,16,,,,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY1101,11,일반물리실험I,1.0,화 17:30~19:20 [R103],2.0,Scopel Stefano,15,O,,,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY1101,12,일반물리실험I,1.0,화 17:30~19:20 [R107],2.0,정현식,15,,,O,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY1101,13,일반물리실험I,1.0,수 13:30~15:20 [R103],2.0,김도석,17,,,,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY1101,14,일반물리실험I,1.0,수 13:30~15:20 [R107],2.0,이기진,15,,,,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY1101,15,일반물리실험I,1.0,수 15:30~17:20 [R103],2.0,박정혁,19,,,,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY1101,16,일반물리실험I,1.0,수 15:30~17:20 [R107],2.0,임채호,20,,,,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY1101,17,일반물리실험I,1.0,수 17:30~19:20 [R103],2.0,Scopel Stefano,19,O,,,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY1101,18,일반물리실험I,1.0,수 17:30~19:20 [R107],2.0,정명화,18,,,O,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY1101,19,일반물리실험I,1.0,목 13:30~15:20 [R103],2.0,김원태,18,,,O,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY1101,20,일반물리실험I,1.0,목 13:30~15:20 [R107],2.0,이범훈,17,,,,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY1101,21,일반물리실험I,1.0,목 15:30~17:20 [R103],2.0,손원민,15,,,,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY1101,22,일반물리실험I,1.0,목 15:30~17:20 [R107],2.0,임채호,18,,,,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY1101,23,일반물리실험I,1.0,목 17:30~19:20 [R103],2.0,김원태,13,,,,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY1101,24,일반물리실험I,1.0,목 17:30~19:20 [R107],2.0,조규만,15,,,O,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY1101,25,일반물리실험I,1.0,금 13:30~15:20 [R103],2.0,손원민,17,,,,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY1101,26,일반물리실험I,1.0,금 13:30~15:20 [R107],2.0,이범훈,19,,,,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY1101,27,일반물리실험I,1.0,금 15:30~17:20 [R103],2.0,손원민,14,,,,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY1101,28,일반물리실험I,1.0,금 15:30~17:20 [R107],2.0,이현철,13,,,,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY1101,29,일반물리실험I,1.0,금 17:30~19:20 [R103],2.0,김원태,9,,,,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY1101,30,일반물리실험I,1.0,금 17:30~19:20 [R107],2.0,이현철,20,,,O,,,,,,전학년,1학년,,,
2019 학년도,1학기,학부,물리학전공,PHY2001,1,역학I,3.0,"화,목 10:30~11:45 [RA310]",3.0,김현정,56,O,,,,,,,,전학년,2학년,,,
2019 학년도,1학기,학부,물리학전공,PHY2003,1,전자기학I,3.0,"화,목 13:30~14:45 [RA310]",3.0,박정혁,52,O,,,,,,,,전학년,2학년,,"(=전자공학과 전자장론I, 둘 중 한과목만 학점인정)",
2019 학년도,1학기,학부,물리학전공,PHY2004,1,전자기학II,3.0,"수,금 13:30~14:45 [RA406A]",3.0,손원민,8,O,,,,,,,,전학년,2학년,,,
2019 학년도,1학기,학부,물리학전공,PHY2005,1,수리물리학I,3.0,"수,금 09:00~10:15 [RA308]",3.0,Scopel Stefano,42,O,,,,,,,,전학년,2학년,,,
2019 학년도,1학기,학부,물리학전공,PHY2101,1,실험물리학I,2.0,월 15:00~18:50 [R110],4.0,장준익,9,,,,,,,,,전학년,2학년,,,
2019 학년도,1학기,학부,물리학전공,PHY2101,2,실험물리학I,2.0,수 15:00~18:50 [R110],4.0,장준익,10,,,,,,,,,전학년,2학년,,,
2019 학년도,1학기,학부,물리학전공,PHY2101,3,실험물리학I,2.0,목 15:00~18:50 [R110],4.0,정현식,12,,,,,,,,,전학년,2학년,,,
2019 학년도,1학기,학부,물리학전공,PHY2101,4,실험물리학I,2.0,금 15:00~18:50 [R110],4.0,임채호,12,,,,,,,,,전학년,2학년,,,
2019 학년도,1학기,학부,물리학전공,PHY3001,1,양자물리학I,3.0,"월,수 10:30~11:45 [RA410]",3.0,이현철,42,,,,,,,,,전학년,3학년,,,
2019 학년도,1학기,학부,물리학전공,PHY3003,1,열역학,3.0,"화,목 12:00~13:15 [RA310]",3.0,김도석,30,,,,,,,,,전학년,3학년,,,
2019 학년도,1학기,학부,물리학전공,PHY3101,1,실험물리학III,2.0,월 15:00~18:50 [R108],4.0,김현정,10,,,,,,,,,전학년,3학년,,,
2019 학년도,1학기,학부,물리학전공,PHY3101,2,실험물리학III,2.0,수 15:00~18:50 [R108],4.0,김현정,7,,,,,,,,,전학년,3학년,,,
2019 학년도,1학기,학부,물리학전공,PHY3101,3,실험물리학III,2.0,목 15:00~18:50 [R108],4.0,정명화,5,,,,,,,,,전학년,3학년,,,
2019 학년도,1학기,학부,물리학전공,PHY3101,4,실험물리학III,2.0,금 15:00~18:50 [R108],4.0,조규만,9,,,,,,,,,전학년,3학년,,,
2019 학년도,1학기,학부,물리학전공,PHY3501,1,물리캡스톤디자인I(캡스톤디자인),3.0,금 10:30~13:15 [AS305],3.0,한도석,18,,,,,,,,,전학년,2-4학년,,,
2019 학년도,1학기,학부,물리학전공,PHY4001,1,고체물리학I,3.0,"수,금 15:00~16:15 [AS412]",3.0,정현식,19,,,,,,,,,전학년,3-4학년,,,
2019 학년도,1학기,학부,물리학전공,PHY4003,1,현대광학I,3.0,"화,목 09:00~10:15 [AS305]",3.0,장준익,23,O,,,,,,,,전학년,3-4학년,,,
