과목번호-분반,과목명,교수,학점,수업시간/강의실,학년,강의평,담은 인원,비고
ECO4008-01,금융정책,남주하,3,"수,금 15:00~16:15 [K501]",전학년,,6,권장학년: 3-4학년
ECO4010-01,국제금융시장,박정수,3,"화,목 16:30~17:45 [K401]",전학년,,24,영어강의
ECO4014-01,한국경제론,이인실,3,월 09:00~10:15 / 수 10:30~11:45 [K203],전학년,,15,권장학년: 3-4학년
ECO4019-01,경제학특강2,이영훈,3,"화,목 15:00~16:15 [K507]",전학년,,5,권장학년: 3-4학년
ECO4021-01,경제학특강4,이수형,3,월 15:00~16:15 / 수 16:30~17:45 [K407],전학년,,10,영어강의
ECO4022-01,경제학특강5,남성일,3,"화,목 13:30~14:45 [K505]",전학년,,14,권장학년: 3-4학년
ECO4029-01,경제학방법론,황성하,3,월 16:30~19:15 [K407],전학년,,4,권장학년: 4학년
ECO4033-01,거시경제지표분석(캡스톤디자인),김영익,3,"화,목 16:30~17:45 [K507]",전학년,,7,권장학년: 2-4학년
ECO4034-01,금융시장행태주의(behavioral)분석(캡스톤디자인),정재식,3,"수,금 13:30~14:45 [K406]",전학년,,2,권장학년: 3-4학년
BIO1102-01,일반생물학II,"Lee, Hosuk Sean",3,월 09:00~10:15 / 수 10:30~11:45 [K303],전학년,,69,영어강의
BIO1102-02,일반생물학II,이정하,3,"화,목 09:00~10:15 [K304]",전학년,,35,권장학년: 1학년
BIO1102-03,일반생물학II,한징택,3,"화,목 10:30~11:45 [K307]",전학년,,48,권장학년: 1학년
BIO1106-01,일반생물학실험II,"Lee, Hosuk Sean",1,월 13:30~16:15 [K213],전학년,,11,영어강의
BIO1106-02,일반생물학실험II,"Lee, Hosuk Sean",1,월 16:30~19:15 [K213],전학년,,17,영어강의
BIO1106-03,일반생물학실험II,김성룡,1,화 13:30~16:15 [K213],전학년,,17,권장학년: 1학년
BIO1106-04,일반생물학실험II,김정호,1,화 16:30~19:15 [K213],전학년,,15,권장학년: 1학년
BIO1106-05,일반생물학실험II,이규호,1,수 13:30~16:15 [K213],전학년,,14,권장학년: 1학년
BIO1106-06,일반생물학실험II,정광환,1,수 16:30~19:15 [K213],전학년,,15,권장학년: 1학년
BIO1106-07,일반생물학실험II,이병하,1,목 13:30~16:15 [K213],전학년,,8,권장학년: 1학년
BIO1106-08,일반생물학실험II,주봉건,1,목 16:30~19:15 [K213],전학년,,13,권장학년: 1학년
BIO1106-09,일반생물학실험II,차혁진,1,금 13:30~16:15 [K213],전학년,,15,권장학년: 1학년
BIO1106-10,일반생물학실험II,한징택,1,금 16:30~19:15 [K213],전학년,,16,권장학년: 1학년
BIO2122-01,현대생물학실험II,신형두,2,화 13:30~17:15 [R204],전학년,,7,권장학년: 2학년
BIO2122-02,현대생물학실험II,이갑열,2,수 13:30~17:15 [R204],전학년,,11,권장학년: 2학년
BIO2122-03,현대생물학실험II,"신형두, 이갑열",2,목 13:30~17:15 [R204],전학년,,6,권장학년: 2학년
BIO2130-01,기초생화학,정광환,3,"화,목 13:30~14:45 [K208]",전학년,,11,권장학년: 2-4학년
BIO2132-01,생화학II,이정국,3,"수,금 09:00~10:15 [K307]",전학년,,24,권장학년: 2학년
BIO2151-01,분자생물학,주봉건,3,월 09:00~10:15 / 수 10:30~11:45 [K307],전학년,,25,권장학년: 2학년
BIO4152-01,고급분자생물학,주봉건,3,"화,목 12:00~13:15 [K208]",전학년,,4,권장학년: 4학년
BIO2311-01,인체생물학,차혁진,3,월 10:30~11:45 / 수 12:00~13:15 [K305],전학년,,12,영어강의
BIO2522-01,식물생명과학,이병하,3,월 13:30~14:45 / 금 12:00~13:15 [K212],전학년,,26,영어강의
BIO2701-01,환경과학론,이규호,3,월 12:00~13:15 / 금 10:30~11:45 [K309],전학년,,14,권장학년: 2-4학년
BIO3124-01,현대생물학실험IV,이정국,2,화 13:30~17:15 [R210],전학년,,6,권장학년: 3학년
BIO3124-02,현대생물학실험IV,이정하,2,수 13:30~17:15 [R210],전학년,,8,권장학년: 3학년
BIO3124-03,현대생물학실험IV,"이정국, 이정하",2,목 13:30~17:15 [R210],전학년,,5,권장학년: 3학년
BIO3711-01,미생물학,김건수,3,"화,목 10:30~11:45 [K208]",전학년,,15,권장학년: 3학년
BIO4203-01,생명과학특허와기술이전,김현진,1,화 15:00~15:50 [K208],전학년,,1,권장학년: 3-4학년
BIO4251-01,생물통계학,신형두,3,월 10:30~11:45 / 수 12:00~13:15 [AS109],전학년,,8,권장학년: 3-4학년
BIO4331-01,신경생물학,"Lee, Hosuk Sean",3,"화,목 09:00~10:15 [K208]",전학년,,5,영어강의
BIO4351-01,면역학,이갑열,3,월 09:00~10:15 / 수 10:30~11:45 [K309],전학년,,7,영어강의
BIO4931-01,응용바이오기술실험,정광환,3,,전학년,,0,
BIOG001-01,바이오텍의상업화종합설계,"Lee, Hosuk Sean",3,월 12:00~13:15 / 금 10:30~11:45 [K106],"3,4학년",,3,영어강의
MGT2002-01,경영통계학,이군희,3,"화,목 10:30~11:45 [MA106]",전학년,,44,권장학년: 1학년
MGT2002-02,경영통계학,조성빈,3,"수,금 13:30~14:45 [MA208]",전학년,,25,영어강의
MGT2002-03,경영통계학,김명석,3,월 12:00~13:15 / 금 10:30~11:45 [MA104],전학년,,50,영어강의
MGT2002-04,경영통계학,김범석,3,월 10:30~11:45 / 수 12:00~13:15 [MA104],전학년,,59,권장학년: 1학년
MGT2002-05,경영통계학,김범수,3,월 13:30~14:45 / 금 12:00~13:15 [MA208],전학년,,16,영어강의
MGT2003-01,회계학원론,양준선,3,월 09:00~10:15 / 수 10:30~11:45 [MA102],전학년,,29,영어강의
MGT2003-02,회계학원론,전성빈,3,"화,목 13:30~14:45 [PA101]",전학년,,91,권장학년: 1-2학년
MGT2003-03,회계학원론,변상혁,3,"수,금 15:00~16:15 [MA102]",전학년,,107,영어강의
MGT2003-04,회계학원론,강평경,3,"수,금 13:30~14:45 [MA106]",전학년,,97,영어강의
MGT2003-05,회계학원론,최순재,3,"화,목 15:00~16:15 [MA102]",전학년,,68,권장학년: 1-2학년
MGT2003-06,회계학원론,조화준,3,"화,목 09:00~10:15 [MA102]",전학년,,57,권장학년: 1-2학년
MGT3001-01,조직행동이론,양동훈,3,"화,목 16:30~17:45 [PA201]",전학년,,32,권장학년: 2-4학년
MGT3001-02,조직행동이론,이인석,3,"화,목 10:30~11:45 [MA201]",전학년,,3,권장학년: 2-4학년
MGT3001-03,조직행동이론,조봉순,3,"화,목 13:30~14:45 [MA202]","1,2,3학년",,25,권장학년: 2-4학년
MGT3001-04,조직행동이론,장영균,3,"화,목 12:00~13:15 [MA102]",전학년,,23,영어강의
MGT3001-05,조직행동이론,박경규,3,"화,목 15:00~16:15 [MA404]",전학년,,2,권장학년: 2-4학년
MGT3002-01,경영정보시스템,김진화,3,월 15:00~16:15 / 수 16:30~17:45 [MA102],전학년,,17,영어강의
MGT3002-02,경영정보시스템,김용진,3,"화,목 09:00~10:15 [PA201]",전학년,,3,영어강의
MGT3002-03,경영정보시스템,신선진,3,"화,목 15:00~16:15 [MA106]",전학년,,28,권장학년: 2-4학년
MGT3002-04,경영정보시스템,진승혜,3,월 12:00~13:15 / 금 10:30~11:45 [MA102],전학년,,23,권장학년: 2-4학년
MGT3002-05,경영정보시스템,이재범,3,"화,목 15:00~16:15 [MA208]",전학년,,4,권장학년: 2-4학년
MGT3002-06,경영정보시스템,이상근,3,월 10:30~11:45 / 수 12:00~13:15 [MA404],전학년,,2,권장학년: 2-4학년
MGT3003-01,생산관리론,김길선,3,"화,목 10:30~11:45 [MA104]",전학년,,26,영어강의
MGT3003-02,생산관리론,하병천,3,월 13:30~14:45 / 금 12:00~13:15 [MA104],전학년,,37,영어강의
MGT3003-03,생산관리론,김민균,3,월 15:00~16:15 / 수 16:30~17:45 [MA206],전학년,,7,영어강의
MGT3003-04,생산관리론,이준겸,3,"월,금 16:30~17:45 [MA104]",전학년,,19,영어강의
MGT3003-05,생산관리론,김종훈,3,"화,목 09:00~10:15 [MA106]",전학년,,21,권장학년: 2-4학년
MGT3004-01,재무관리,박영석,3,월 15:00~16:15 / 수 16:30~17:45 [PA201],전학년,,9,권장학년: 2-4학년
MGT3004-02,재무관리,이정진,3,월 10:30~11:45 / 수 12:00~13:15 [PA101],전학년,,25,권장학년: 2-4학년
MGT3004-03,재무관리,원재환,3,"화,목 10:30~11:45 [MA208]",전학년,,18,권장학년: 2-4학년
MGT3004-04,재무관리,김도성,3,"화,목 13:30~14:45 [MA104]",전학년,,22,영어강의
MGT3004-05,재무관리,홍광헌,3,"수,금 13:30~14:45 [PA201]",전학년,,31,권장학년: 2-4학년
MGT3004-06,재무관리,안성필,3,"수,금 15:00~16:15 [MA104]",전학년,,12,영어강의
MGT3004-07,재무관리,이영주,3,"수,금 13:30~14:45 [MA308]",전학년,,8,영어강의
MGT3005-01,관리회계,양준선,3,월 15:00~16:15 / 수 16:30~17:45 [MA104],전학년,,11,영어강의
MGT3005-02,관리회계,황국재,3,"화,목 12:00~13:15 [PA101]",전학년,,26,권장학년: 2-3학년
MGT3005-03,관리회계,차명기,3,"수,금 13:30~14:45 [MA402]",전학년,,8,권장학년: 2-3학년
MGT3005-04,관리회계,권오진,3,"화,목 16:30~17:45 [MA104]",전학년,,16,권장학년: 2-3학년
MGT3006-01,마케팅원론,전성률,3,"화,목 12:00~13:15 [PA201]",전학년,,38,권장학년: 2-4학년
MGT3006-02,마케팅원론,정재학,3,월 10:30~11:45 / 수 12:00~13:15 [MA106],전학년,,24,권장학년: 2-4학년
MGT3006-03,마케팅원론,하영원,3,"화,목 13:30~14:45 [PA201]",전학년,,26,권장학년: 2-4학년
MGT3006-04,마케팅원론,박용완,3,"수,금 09:00~10:15 [MA204]",전학년,,7,영어강의
MGT3007-01,국제경영론,이철,3,월 10:30~11:45 / 수 12:00~13:15 [PA203],전학년,,5,권장학년: 2-4학년
MGT3007-02,국제경영론,이강표,3,"화,목 15:00~16:15 [PA101]",전학년,,34,영어강의
MGT3007-03,국제경영론,정선욱,3,"화,목 12:00~13:15 [MA104]",전학년,,21,영어강의
MGT3007-04,국제경영론,이양호,3,월 09:00~10:15 / 수 10:30~11:45 [MA104],전학년,,25,권장학년: 2-4학년
MGT4102-01,경영전략,박종훈,3,"화,목 12:00~13:15 [MA106]",전학년,,18,권장학년: 3-4학년
MGT4102-02,경영전략,김양민,3,월 15:00~16:15 / 수 16:30~17:45 [PA101],전학년,,12,영어강의
MGT4102-03,경영전략,서정일,3,"화,목 16:30~17:45 [PA101]",전학년,,7,영어강의
MGT4102-04,경영전략,이동현,3,금 10:30~13:15 [MA204],전학년,,2,권장학년: 3-4학년
MGT4103-01,조직구조와전략,김양민,3,월 10:30~11:45 / 수 12:00~13:15 [PA201],전학년,,4,권장학년: 2-4학년
MGT4104-01,리더쉽이론,이인석,3,"화,목 13:30~14:45 [MA201]",전학년,,6,권장학년: 2-4학년
MGT4105-01,기업윤리,장영균,3,"화,목 16:30~17:45 [MA106]",전학년,,24,권장학년: 2-4학년
MGT4106-01,인적자원관리,양동훈,3,"화,목 15:00~16:15 [PA201]",전학년,,17,권장학년: 2-4학년
MGT4106-02,인적자원관리,최장호,3,"수,금 15:00~16:15 [MA204]",전학년,,8,영어강의
MGT4201-01,의사결정론,조성빈,3,"수,금 15:00~16:15 [MA208]",전학년,,11,권장학년: 2-4학년
MGT4202-01,통계자료분석,이군희,3,"화,목 13:30~14:45 [MA106]",전학년,,14,권장학년: 2-4학년
MGT4203-01,경영과학,민재형,3,"화,목 10:30~11:45 [PA201]",전학년,,16,권장학년: 2-4학년
MGT4203-02,경영과학,김범수,3,"월,금 16:30~17:45 [MA208]",전학년,,6,영어강의
MGT4206-01,경영환경에서의시계열자료분석과예측(캡스톤디자인),김명석,3,월 13:30~14:45 / 금 12:00~13:15 [MA402],전학년,,5,영어강의
MGT4207-01,응용경영통계,이윤동,3,"화,목 13:30~14:45 [MA206]",전학년,,3,권장학년: 2-4학년
MGT4223-01,정보기술과글로벌소셜비즈니스모델(캡스톤디자인),이재범,3,"화,목 16:30~17:45 [MA204]",전학년,,2,권장학년: 2-4학년
MGT4244-01,로지스틱스와생산전략,하병천,3,월 12:00~13:15 / 금 10:30~11:45 [MA208],전학년,,9,권장학년: 2-4학년
MGT4249-01,종합물류론,전준수,3,"화,목 10:30~11:45 [MA204]",전학년,,10,권장학년: 2-4학년
MGT4301-01,투자론,홍광헌,3,"수,금 15:00~16:15 [PA201]",전학년,,22,권장학년: 2-4학년
MGT4303-01,선물옵션투자론,원재환,3,"화,목 15:00~16:15 [MA204]",전학년,,11,권장학년: 2-4학년
SUA4003-01,벤처창업과투자유치실습,황문기,3,금 15:00~17:45 [K208],전학년,,2,권장학년: 3-4학년
MGT4304-01,포트폴리오관리,이영주,3,"수,금 15:00~16:15 [MA308]",전학년,,3,권장학년: 2-4학년
MGT4307-01,금융기관론,이상호,3,월 09:00~10:15 / 수 10:30~11:45 [MA402],전학년,,3,영어강의
MGT4310-01,재무특강,안성필,3,"수,금 13:30~14:45 [MA104]",전학년,,1,권장학년: 2-4학년
MGT4311-01,금융실무,황건호,2,"화,목 15:00~15:50 [MA308]",전학년,,8,권장학년: 2-4학년
MGT4313-01,벤처와금융시장(캡스톤디자인),정유신,3,"수,금 15:00~16:15 [MA402]",전학년,,3,권장학년: 2-4학년
MGT4314-01,지속가능금융,조창훈,3,"화,목 16:30~17:45 [MA208]",전학년,,5,권장학년: 3-4학년
MGT4331-01,보험학원론,최정호,3,월 10:30~11:45 / 수 12:00~13:15 [MA206],전학년,,12,권장학년: 2-4학년
MGT4331-02,보험학원론,최정호,3,"화,목 10:30~11:45 [MA206]",전학년,,3,권장학년: 2-4학년
MGT4332-01,기업리스크관리,최정호,3,"화,목 16:30~17:45 [MA206]",전학년,,6,권장학년: 2-4학년
MGT4401-01,중급회계1,전성빈,3,"화,목 10:30~11:45 [PA101]",전학년,,30,권장학년: 2-4학년
MGT4401-02,중급회계1,강평경,3,"수,금 15:00~16:15 [MA106]",전학년,,5,영어강의
MGT4402-01,중급회계2,최순재,3,"화,목 13:30~14:45 [MA204]",전학년,,16,권장학년: 2-4학년
MGT4403-01,고급회계,송민섭,3,월 15:00~16:15 / 수 16:30~17:45 [PA203],전학년,,2,권장학년: 2-4학년
MGT4404-01,원가회계,황국재,3,"화,목 15:00~16:15 [MA104]",전학년,,23,권장학년: 2-4학년
MGT4406-01,세무회계,정우승,3,수 18:30~21:15 [MA208],전학년,,8,권장학년: 2-4학년
MGT4511-01,마케팅관리,김주영,3,월 09:00~10:15 / 수 10:30~11:45 [MA208],전학년,,2,권장학년: 2-4학년
MGT4514-01,아시아마케팅,정재학,3,월 15:00~16:15 / 수 16:30~17:45 [MA208],전학년,,11,승인과목
MGT4601-01,기업과국제환경,강호상,3,월 13:30~14:45 / 금 12:00~13:15 [MA102],전학년,,39,권장학년: 2-4학년
MGT4601-02,기업과국제환경,정선욱,3,월 15:00~16:15 / 수 16:30~17:45 [MA106],전학년,,9,권장학년: 2-4학년
MGT4605-01,무역실무,조준영,3,"화,목 09:00~10:15 [MA104]",전학년,,17,권장학년: 2-4학년
MGT4609-01,외환론,강호상,3,"화,목 13:30~14:45 [MA102]",전학년,,16,권장학년: 2-4학년
MGT4701-01,경영영어라이팅,김이권,3,"화,목 12:00~13:15 [PA203]",전학년,,4,영어강의
MGT4704-01,CEO경영특강,김용진,2,화 15:00~17:00 [PA203],전학년,,3,권장학년: 1-4학년
MGT4711-01,산업분석연구,이상근,3,수 16:30~19:15 [PA605],전학년,,1,권장학년: 3-4학년
MGT4715-01,금융비즈니스인턴십,김양민,6,,전학년,,0,
KOR2001-01,국어학입문,이정훈,3,월 15:00~16:15 / 수 16:30~17:45 [J307],전학년,,34,권장학년: 1-2학년
KOR2200-01,국문학개설,조경은,3,"수,금 09:00~10:15 [J209]",전학년,,19,권장학년: 1-2학년
KOR2201-01,문학이란무엇인가,김정현,3,월 09:00~10:15 / 수 10:30~11:45 [J307],전학년,,41,권장학년: 1-2학년
KOR3002-01,국어의음운체계,김한별,3,월 13:30~14:45 / 금 12:00~13:15 [J327],전학년,,22,권장학년: 2-4학년
KOR3010-01,중세국어강독,이지영,3,"화,목 12:00~13:15 [J219]","2,3,4학년",,23,권장학년: 2-4학년
KOR3209-01,문학주제학,우찬제,3,월 10:30~11:45 / 수 12:00~13:15 [J309],전학년,,15,권장학년: 2-4학년
KOR3212-01,국문학과세계문학,김대중,3,"화,목 16:30~17:45 [J313]",전학년,,4,권장학년: 2-4학년
KOR3213-01,기호학,송효섭,3,"수,금 15:00~16:15 [J215]",전학년,,15,권장학년: 2-4학년
COM3119-01,미디어기호학,황인성,3,"화,목 15:00~16:15 [GA303B]","2,3,4학년",,15,권장학년: 3-4학년
KOR3301-01,고전시텍스트읽기,성호경,3,"화,목 12:00~13:15 [J325]",전학년,,16,권장학년: 2-4학년
KOR3306-01,시조와가사,성호경,3,"화,목 15:00~16:15 [J315]","2,3,4학년",,9,권장학년: 2-4학년
KOR3307-01,고전소설론,김현주,3,"수,금 13:30~14:45 [J309]","2,3,4학년",,13,권장학년: 2-4학년
KOR3312-01,전통연희론,이상란,3,"화,목 10:30~11:45 [J313]","2,3,4학년",,6,권장학년: 2-4학년
KOR3315-01,신화론,송효섭,3,월 12:00~13:15 / 금 10:30~11:45 [J325],전학년,,8,권장학년: 2-4학년
KOR3406-01,현대소설텍스트읽기II,김경수,3,"화,목 15:00~16:15 [J327]",전학년,,15,권장학년: 2-4학년
KOR3415-01,문예창작론,김승희,3,"수,금 15:00~16:15 [J313]","2,3,4학년",,11,권장학년: 2-4학년
KOR4001-01,국어학연습,황화상,3,"화,목 10:30~11:45 [J128]","3,4학년",,3,권장학년: 3-4학년
KOR4400-01,현대문학연습,김승희,3,"수,금 13:30~14:45 [J313]","2,3,4학년",,3,권장학년: 3-4학년
KOR4504-01,문학과문화콘텐츠,최성민,3,월 13:30~14:45 / 금 12:00~13:15 [J204],전학년,,9,권장학년: 3-4학년
KOR4505-01,이야기창작,김경수,3,"화,목 13:30~14:45 [J204]","3,4학년",,7,권장학년: 3-4학년
KORG001-01,국어학연구방법론,이정훈,3,화 14:00~17:00 [J909],"3,4학년",,1,권장학년: 3-4학년
KORQ982-01,국어교과논리및논술,주세형,3,월 10:30~11:45 / 수 12:00~13:15 [J319],"2,3,4학년",,0,권장학년: 2-4학년
KORQ983-01,국어교과교재연구및지도법,주세형,3,월 15:00~16:15 / 수 16:30~17:45 [J319],"2,3,4학년",,2,권장학년: 2-4학년
CHM1002-01,일반화학II,이덕형,3,"화,목 10:30~11:45 [K304]",전학년,,41,권장학년: 1학년
CHM1002-02,일반화학II,서원석,3,"화,목 13:30~14:45 [K303]",전학년,,57,권장학년: 1학년
CHM1002-03,일반화학II,강영수,3,"수,금 13:30~14:45 [K405]",전학년,,32,권장학년: 1학년
CHM1002-04,일반화학II,이원구,3,"화,목 10:30~11:45 [K303]",전학년,,30,권장학년: 1학년
CHM1002-05,일반화학II,허남회,3,"화,목 15:00~16:15 [K303]",전학년,,65,권장학년: 1학년
CHM1002-06,일반화학II,백인수,3,월 10:30~11:45 / 수 12:00~13:15 [K303],전학년,,53,공학인증
CHM1052-01,일반화학실험II,이덕형,1,월 13:30~16:15 [R114],전학년,,12,권장학년: 1학년
CHM1052-02,일반화학실험II,지대윤,1,월 13:30~16:15 [R112],전학년,,9,권장학년: 1학년
CHM1052-03,일반화학실험II,신운섭,1,월 16:30~19:15 [R114],전학년,,12,권장학년: 1학년
CHM1052-04,일반화학실험II,백인수,1,월 16:30~19:15 [R112],전학년,,8,권장학년: 1학년
CHM1052-05,일반화학실험II,조규봉,1,화 13:30~16:15 [R114],전학년,,10,권장학년: 1학년
CHM1052-06,일반화학실험II,신운섭,1,화 13:30~16:15 [R112],전학년,,9,권장학년: 1학년
CHM1052-07,일반화학실험II,조규봉,1,화 16:30~19:15 [R114],전학년,,10,권장학년: 1학년
CHM1052-08,일반화학실험II,강영수,1,화 16:30~19:15 [R112],전학년,,12,권장학년: 1학년
CHM1052-09,일반화학실험II,문봉진,1,수 13:30~16:15 [R114],전학년,,18,권장학년: 1학년
CHM1052-10,일반화학실험II,신운섭,1,수 13:30~16:15 [R112],전학년,,12,권장학년: 1학년
CHM1052-11,일반화학실험II,신관우,1,목 13:30~16:15 [R114],전학년,,10,권장학년: 1학년
CHM1052-12,일반화학실험II,강영수,1,목 13:30~16:15 [R112],전학년,,8,권장학년: 1학년
CHM1052-13,일반화학실험II,성봉준,1,목 16:30~19:15 [R114],전학년,,16,권장학년: 1학년
CHM1052-14,일반화학실험II,신관우,1,목 16:30~19:15 [R112],전학년,,10,권장학년: 1학년
CHM1052-15,일반화학실험II,서원석,1,금 13:30~16:15 [R114],전학년,,15,권장학년: 1학년
CHM1052-16,일반화학실험II,성봉준,1,금 13:30~16:15 [R112],전학년,,10,공학인증
CHM1052-17,일반화학실험II,신관우,1,금 16:30~19:15 [R114],전학년,,12,권장학년: 1학년
CHM1052-18,일반화학실험II,성봉준,1,금 16:30~19:15 [R112],전학년,,10,공학인증
CHM2102-01,기기분석,신관우,3,월 09:00~10:15 / 수 10:30~11:45 [K212],전학년,,18,영어강의
CHM2152-01,기기분석실험,신관우,2,화 15:00~18:50 [R115],전학년,,6,권장학년: 3-4학년
CHM2152-02,기기분석실험,신운섭,2,목 15:00~18:50 [R115],전학년,,6,권장학년: 3-4학년
CHM2201-01,물리화학I,성봉준,3,월 12:00~13:15 / 금 10:30~11:45 [K301],전학년,,54,권장학년: 2학년
CHM2203-01,물리화학III,강영수,3,"수,금 09:00~10:15 [K406]",전학년,,7,영어강의
CHM2252-01,물리화학실험II,강영수,2,월 15:00~18:50 [R119],전학년,,2,권장학년: 3학년
CHM2302-01,유기화학II,지대윤,3,"화,목 09:00~10:15 [K307]",전학년,,26,권장학년: 2학년
CHM2302-02,유기화학II,문봉진,3,"화,목 09:00~10:15 [K407]",전학년,,23,권장학년: 2학년
CHMG302-01,고급유기화학II,이원구,3,"화,목 13:30~14:45 [K405]",전학년,,2,권장학년: 4학년
CHM2332-01,유기화학특론II,문봉진,3,"화,목 12:00~13:15 [K407]",전학년,,6,영어강의
CHM2351-01,유기화학실험I,문봉진,2,월 15:00~18:50 [R113],전학년,,14,권장학년: 2학년
CHM2351-02,유기화학실험I,지대윤,2,화 15:00~18:50 [R113],전학년,,12,권장학년: 2학년
CHM2351-03,유기화학실험I,이덕형,2,목 15:00~18:50 [R113],전학년,,9,권장학년: 2학년
CHM2351-04,유기화학실험I,이원구,2,금 15:00~18:50 [R113],전학년,,12,권장학년: 2학년
CHM2402-01,무기화학II,허남회,3,"화,목 12:00~13:15 [K212]",전학년,,18,권장학년: 4학년
CHM2451-01,무기화학실험,허남회,2,월 15:00~18:50 [R117],전학년,,1,권장학년: 4학년
CHM2451-02,무기화학실험,서원석,2,화 15:00~18:50 [R117],전학년,,5,권장학년: 4학년
CHM2451-03,무기화학실험,서원석,2,목 15:00~18:50 [R117],전학년,,9,권장학년: 4학년
CHM2451-04,무기화학실험,허남회,2,금 15:00~18:50 [R117],전학년,,3,권장학년: 4학년
CHM2601-01,생화학I,조규봉,3,"수,금 13:30~14:45 [K305]",전학년,,32,영어강의
CHM4052-01,창의적연구프로젝트설계,신관우,3,,전학년,,0,
CHM4203-01,화학특허와기술이전,김현진,1,화 15:00~15:50 [K208],전학년,,6,권장학년: 4학년
CHMG101-01,고급분석화학,신운섭,3,"화,목 09:00~10:15 [K212]",전학년,,0,권장학년: 3-4학년
COM2001-01,커뮤니케이션학입문,김영훈,3,월 15:00~16:15 / 수 16:30~17:45 [GA403],전학년,,43,권장학년: 1-2학년
COM2002-01,인간커뮤니케이션,나은영,3,월 10:30~11:45 / 수 12:00~13:15 [GA403],전학년,,66,권장학년: 1-2학년
COM2003-01,매스커뮤니케이션 캡스톤디자인,이수영,3,월 10:30~11:45 / 수 12:00~13:15 [GA401],전학년,,62,권장학년: 1-2학년
COM2004-01,커뮤니케이션조사론,김정현,3,"수,금 13:30~14:45 [GA403]",전학년,,25,영어강의
COM3101-01,저널리즘개론,김균,3,"화,목 12:00~13:15 [GA305]","2,3,4학년",,28,권장학년: 2학년
COM3102-01,방송원론,원용진,3,월 15:00~16:15 / 수 16:30~17:45 [MA204],"2,3,4학년",,21,권장학년: 2학년
COM3103-01,창의적말하기와글쓰기,정훈,3,금 10:30~13:15 [GA401],"2,3,4학년",,18,권장학년: 4학년
COM3103-02,창의적말하기와글쓰기,홍성일,3,"수,금 15:00~16:15 [GA303B]","3,4학년",,3,권장학년: 4학년
COM3107-01,정치커뮤니케이션,김학수,3,"화,목 10:30~11:45 [GA401]","2,3,4학년",,24,영어강의
COM3109-01,과학.환경.위험커뮤니케이션,김학수,3,"화,목 13:30~14:45 [GA402]","2,3,4학년",,4,권장학년: 2-4학년
COM3121-01,영상문화와사회,황인성,3,"화,목 12:00~13:15 [GA403]","2,3,4학년",,38,권장학년: 3학년
COM3128-01,라디오제작(팟캐스팅 및 컨텐츠기획),원용진,3,"화,목 13:30~14:45 [PA203]","2,3,4학년",,11,권장학년: 3-4학년
COM3129-01,매스컴연구,이윤삼,3,금 10:30~13:15 [GA402],"3,4학년",,13,권장학년: 3학년
COM3137-01,저널리즘과사회이슈,김균,3,월 15:00~16:15 / 수 16:30~17:45 [GA401],"3,4학년",,11,권장학년: 2-4학년
COM3201-01,광고커뮤니케이션,윤각,3,"화,목 13:30~14:45 [GA403]","2,3,4학년",,19,권장학년: 2학년
COM3204-01,광고와소비자심리,유현재,3,"화,목 12:00~13:15 [GA401]",전학년,,28,영어강의
PSY4012-01,광고및소비자심리학,김지연,3,월 10:30~11:45 / 수 12:00~13:15 [D302],전학년,,33,권장학년: 2-4학년
COM3205-01,PR전략과이론,김수연,3,"수,금 13:30~14:45 [GA401]","2,3,4학년",,14,영어강의
COM3206-01,통합마케팅커뮤니케이션론캡스톤디자인,유현재,3,"화,목 10:30~11:45 [GA305]",전학년,,4,영어강의
COM3207-01,마케팅PR,허주현,3,월 10:30~11:45 / 수 12:00~13:15 [GA305],"2,3,4학년",,22,권장학년: 2-4학년
COM3212-01,IMC캠페인실습,윤각,3,"화,목 16:30~17:45 [GA402]","2,3,4학년",,9,권장학년: 3-4학년
COM3216-01,쟁점및위기커뮤니케이션,김수연,3,"수,금 15:00~16:15 [GA401]","2,3,4학년",,11,영어강의
COM3218-01,PR 캡스톤디자인,신호창,3,"화,목 10:30~11:45 [GA402]","2,3,4학년",,13,권장학년: 3-4학년
COM3305-01,작품분석과해석,김용수,3,"화,목 10:30~11:45 [MA308]",전학년,,49,권장학년: 2학년
COM3307-01,공연의미학과이론,정지수,3,수 13:30~16:15 [GA402],"2,3,4학년",,9,권장학년: 3-4학년
COM3313-01,단막극연출,김용수,3,목 13:30~16:15 [GA305],"2,3,4학년",,11,권장학년: 3-4학년
COM3314-01,단편영화제작,김재홍,3,목 13:30~16:15 [GA404],"2,3,4학년",,14,권장학년: 3학년
COM3316-01,대본창작의워크샵,이희준,3,"수,금 13:30~14:45 [GA305]","2,3,4학년",,11,권장학년: 3-4학년
COM3329-01,판타지콘텐츠창작,조재홍,3,화 13:30~16:15 [GA305],전학년,,22,권장학년: 1-4학년
COM3333-01,뮤지컬창작심화(캡스톤디자인),이희준,3,"수,금 15:00~16:15 [GA305]","2,3,4학년",,20,영어강의
COM3402-01,디지털미디어테크놀로지개론,김정현,3,월 15:00~16:15 / 수 16:30~17:45 [GA303B],전학년,,17,영어강의
COM3404-01,텔레커뮤니케이션론,김기윤,3,"화,목 13:30~14:45 [MA203]","2,3,4학년",,14,권장학년: 2학년
