과목번호-분반,과목명,교수,학점,수업시간/강의실,학년,강의평,담은 인원,비고
ECO4034-01,금융시장행태주의(behavioral)분석(캡스톤디자인),정재식,3,"화,목 09:00~10:15",3-4학년,,15,"경제,빅데이터사이언스전공 우선수강신청(비경제학전공자는 전학년수강신청일에 수강신청 가능), 선수과목 : ECO2001 경제학원론I, ECO2002 경제학원론II"
ECOG040-01,고급수리통계학,최인,3,"화,목 12:00~13:15",1-4학년,,8,대학원 초급과목 선수과목 꼭 확인 바람 경제학전공 우선신청(비전공자는 전학년수강신청일에 신청가능)
BIO1101-01,일반생물학I,정광환,3,"월,수 10:30~11:45",1학년,,77,생명과학 전공 2학년 이상 및 타 전공 수강가능
BIO1101-02,일반생물학I,"Lee, Hosuk Sean",3,"월,수 12:00~13:15",1학년,,22,"영어강의, 생명과학 전공 2학년 이상 및 타 전공 수강가능"
BIO1101-03,일반생물학I,주봉건,3,"화,목 10:30~11:45 [K302]",1학년,,46,[대면수업] 생명과학 전공 신입생(2021학번)만 수강가능
BIO1101-04,일반생물학I,이규호,3,"화,목 12:00~13:15",1학년,,57,생명과학 전공 2학년 이상 및 타 전공 수강가능
BIO1101-05,일반생물학I,김건수,3,"화,목 13:30~14:45",1학년,,49,생명과학 전공 2학년 이상 및 타 전공 수강가능
BIO1105-01,일반생물학실험I,"Lee, Hosuk Sean",1,월 13:30~16:15 [K213],1학년,,10,"영어강의, [대면수업]*(생명전용반)생명과학 전공 학생만 수강가능"
BIO1105-02,일반생물학실험I,김종찬,1,월 16:30~19:15 [K213],1학년,,17,[대면수업]
BIO1105-03,일반생물학실험I,주봉건,1,화 13:30~16:15 [K213],1학년,,8,[대면수업]
BIO1105-04,일반생물학실험I,이병하,1,화 16:30~19:15 [K213],1학년,,18,[대면수업]*(생명전용반)생명과학 전공 학생만 수강가능
BIO1105-05,일반생물학실험I,이갑열,1,수 13:30~16:15 [K213],1학년,,12,[대면수업]*(생명전용반)생명과학 전공 학생만 수강가능
BIO1105-06,일반생물학실험I,이정국,1,수 16:30~19:15 [K213],1학년,,22,[대면수업]
BIO1105-07,일반생물학실험I,신형두,1,목 13:30~16:15 [K213],1학년,,7,[대면수업]
BIO1105-08,일반생물학실험I,서미정,1,목 16:30~19:15 [K213],1학년,,11,[대면수업]*(생명전용반)생명과학 전공 학생만 수강가능
BIO1105-09,일반생물학실험I,이정하,1,금 13:30~16:15 [K213],1학년,,14,[대면수업]
BIO1105-10,일반생물학실험I,이규호,1,금 16:30~19:15 [K213],1학년,,17,[대면수업]
BIO2121-01,현대생물학실험I,신형두,3,월 13:30~18:20 [R204],2학년,,16,[대면수업]
BIO2121-02,현대생물학실험I,이정하,3,화 13:30~18:20 [R204],2학년,,10,[대면수업]
BIO2121-03,현대생물학실험I,김정호,3,수 13:30~18:20 [R204],2학년,,17,[대면수업]
BIO2121-04,현대생물학실험I,한징택,3,목 13:30~18:20 [R204],2학년,,11,[대면수업]
BIO2131-01,생화학I,이정국,3,"수,금 09:00~10:15 [K302]",2학년,,59,[대면수업]
BIO2141-01,세포학,한징택,3,"화,목 09:00~10:15",2학년,,73,
BIO2311-01,생명유기화학,서미정,3,"월,수 12:00~13:15",2학년,,45,
BIO2350-01,숙주미생물상호작용,이갑열,3,"월,수 10:30~11:45",2-3학년,,55,영어강의
BIO2601-01,유전자클로닝개론,김정호,3,"화,목 12:00~13:15",2학년,,70,
BIO3123-01,현대생물학실험III,김건수,3,월 13:30~18:20 [R210],3학년,,19,[대면수업]
BIO3123-02,현대생물학실험III,김성룡,3,화 13:30~18:20 [R210],3학년,,10,[대면수업]
BIO3123-03,현대생물학실험III,주봉건,3,수 13:30~18:20 [R210],3학년,,15,[대면수업]
BIO3123-04,현대생물학실험III,정광환,3,목 13:30~18:20 [R210],3학년,,16,[대면수업]
BIO3212-01,생명공학개론,"Lee, Hosuk Sean",3,"화,목 10:30~11:45",3-4학년,,37,영어강의
BIO3311-01,발생학,김원선,3,"화,목 13:30~14:45",3-4학년,,8,
BIO3712-01,미생물생리학,이규호,3,"월,수 10:30~11:45",3-4학년,,10,구BIO5712
BIO4203-01,생명과학특허와기술이전,김현진,1,화 15:00~15:50,3-4학년,,6,"*전공학점 불포함, 졸업학점 포함 *물리/화학 특허와 기술이전 과목과 중복수강 불가 / PHY4203 물리특허와기술이전과 합반, 전공학점으로 인정되지 않음.(총학점에는 포함됨)"
BIO4252-01,암생물학,김정호,3,"수,금 09:00~10:15",4학년,,28,
BIO4321-01,인체생리학,이정하,3,"화,목 09:00~10:15",3-4학년,,34,
BIO4521-01,식물발달생물학,이병하,3,"월,수 12:00~13:15 [K302]",4학년,,22,"영어강의, [대면수업]"
BIO4911-01,식물유전공학,김성룡,3,"화,목 10:30~11:45",4학년,,3,
BIO4931-01,응용바이오기술실험,이병하,3,,4학년,,6,"*전공과목으로 전공학점에 포함 *특수연구와 동일학기 수강불가 *7학기 이상 수강가능, *특수연구와 동시수강 불가 *7학기 이상 수강가능"
MGT2002-01,경영통계학,이군희,3,"월,수 10:30~11:45",1학년,,113,"공공인재연계전공, 빅데이터사이언스연계전공, 스포츠경영연계전공, 융합소프트웨어연계전공(가능), 수학,컴공전공자,통계학입문수강자 불가(통계학입문,경제통계학으로대체가능)"
MGT2002-02,경영통계학,김명석,3,"화,목 13:30~14:45",1학년,,112,"영어강의, 공공인재연계전공, 빅데이터사이언스연계전공, 스포츠경영연계전공, 융합소프트웨어연계전공(가능), 수학,컴공전공자,통계학입문수강자 불가(통계학입문,경제통계학으로대체가능)"
MGT2002-03,경영통계학,이윤동,3,"수,금 13:30~14:45",1학년,,82,"공공인재연계전공, 빅데이터사이언스연계전공, 스포츠경영연계전공, 융합소프트웨어연계전공(가능), 수학,컴공전공자,통계학입문수강자 불가(통계학입문,경제통계학으로대체가능)"
MGT2002-04,경영통계학,김범수,3,"월,수 16:30~17:45",1학년,,76,"영어강의, 공공인재연계전공, 빅데이터사이언스연계전공, 스포츠경영연계전공, 융합소프트웨어연계전공(가능), 수학,컴공전공자,통계학입문수강자 불가(통계학입문,경제통계학으로대체가능)"
MGT2002-05,경영통계학,정예숙,3,"화,목 16:30~17:45",1학년,,67,"공공인재연계전공, 빅데이터사이언스연계전공, 스포츠경영연계전공, 융합소프트웨어연계전공(가능), 수학,컴공전공자,통계학입문수강자 불가(통계학입문,경제통계학으로대체가능)"
MGT2003-01,회계학원론,강평경,3,"화,목 15:00~16:15",1-2학년,,79,"영어강의, 경영1전공자 우선수강(전학년수강신청일 경영학 다전공자 수강신청 가능)"
MGT2003-02,회계학원론,박두리,3,"화,목 12:00~13:15",1-2학년,,93,"영어강의, 경영1전공자 우선수강(전학년수강신청일 경영학 다전공자 수강신청 가능)"
MGT2003-03,회계학원론,변상혁,3,"수,금 13:30~14:45",1-2학년,,118,"영어강의, 경제학부,공공인재연계전공, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT2003-04,회계학원론,변상혁,3,"수,금 15:00~16:15",1-2학년,,122,"영어강의, 경제학부,공공인재연계전공, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT2003-05,회계학원론,양준선,3,"월,수 12:00~13:15",1-2학년,,71,"영어강의, 경제학부,공공인재연계전공, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT2003-06,회계학원론,최순재,3,"화,목 10:30~11:45",1-2학년,,74,경영1전공자 우선수강(전학년수강신청일 경영학 다전공자 수강신청 가능)
MGT3001-01,조직행동이론,양동훈,3,"화,목 15:00~16:15",2-4학년,,72,스타트업연계전공(가능)
MGT3001-02,조직행동이론,조봉순,3,"월,수 12:00~13:15",2-4학년,,93,스타트업연계전공(가능)
MGT3001-03,조직행동이론,최장호,3,"화,목 12:00~13:15",2-4학년,,98,스타트업연계전공(가능)
MGT3001-04,조직행동이론,장영균,3,"화,목 13:30~14:45",2-4학년,,63,"영어강의, 경영1전공자 우선수강(전학년수강신청일 경영학 다전공자 수강신청 가능)"
MGT3001-05,조직행동이론,이지운,3,"수,금 13:30~14:45",2-4학년,,68,스타트업연계전공(가능)
MGT3001-06,조직행동이론,이인석,3,"월,수 10:30~11:45",2-4학년,,28,스타트업연계전공(가능)
MGT3002-01,경영정보시스템,김용진,3,"월,수 10:30~11:45",2-4학년,,40,"영어강의, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT3002-02,경영정보시스템,이상근,3,"월,수 12:00~13:15",2-4학년,,123,"스타트업연계전공,스포츠경영연계전공(가능)"
MGT3002-03,경영정보시스템,오혜림,3,"화,목 15:00~16:15",2-4학년,,32,"영어강의, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT3002-04,경영정보시스템,한재형,3,"월,수 16:30~17:45",2-4학년,,88,"스타트업연계전공,스포츠경영연계전공(가능)"
MGT3003-01,생산관리론,김길선,3,"화,목 10:30~11:45",2-4학년,,77,"영어강의, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT3003-02,생산관리론,김민균,3,"월,수 10:30~11:45",2-4학년,,101,"영어강의, 경영1전공자 우선수강(전학년수강신청일 경영학 다전공자 수강신청 가능)"
MGT3003-03,생산관리론,이준겸,3,"화,목 12:00~13:15",2-4학년,,71,"영어강의, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT3003-04,생산관리론,강세원,3,"수,금 13:30~14:45",2-4학년,,52,"영어강의, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT3004-01,재무관리,이정진,3,"화,목 12:00~13:15",2-4학년,,108,"스타트업연계전공,스포츠경영연계전공(가능)"
MGT3004-02,재무관리,홍광헌,3,"화,목 13:30~14:45",2-4학년,,74,"스타트업연계전공,스포츠경영연계전공(가능)"
MGT3004-03,재무관리,김도성,3,"월,수 12:00~13:15",2-4학년,,108,"영어강의, 경영1전공자 우선수강(전학년수강신청일 경영학 다전공자 수강신청 가능)"
MGT3004-04,재무관리,이상호,3,"화,목 09:00~10:15",2-4학년,,69,"영어강의, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT3004-05,재무관리,이영주,3,"수,금 13:30~14:45",2-4학년,,103,"영어강의, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT3005-01,관리회계,변상혁,3,"수,금 09:00~10:15",2-3학년,,127,"스타트업연계전공,스포츠경영연계전공(가능)"
MGT3005-02,관리회계,양준선,3,"월,수 10:30~11:45",2-3학년,,31,"영어강의, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT3005-03,관리회계,황국재,3,"화,목 10:30~11:45",2-3학년,,154,경영1전공자 우선수강(전학년수강신청일 경영학 다전공자 수강신청 가능)
MGT3005-04,관리회계,김민,3,"수,금 13:30~14:45",2-3학년,,39,"영어강의, 경영1전공자 우선수강(전학년수강신청일 경영학 다전공자 수강신청 가능)"
MGT3005-05,관리회계,김민,3,"수,금 15:00~16:15",2-3학년,,55,"영어강의, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT3006-01,마케팅원론,임채운,3,"화,목 13:30~14:45",2-4학년,,141,"스타트업연계전공,스포츠경영연계전공(가능)"
MGT3006-02,마케팅원론,김주영,3,"월,수 10:30~11:45",2-4학년,,76,"스타트업연계전공,스포츠경영연계전공(가능)"
MGT3006-03,마케팅원론,정재학,3,"화,목 10:30~11:45",2-4학년,,91,경영1전공자 우선수강(전학년수강신청일 경영학 다전공자 수강신청 가능)
MGT3006-04,마케팅원론,박경도,3,"수,금 09:00~10:15",2-4학년,,13,"스타트업연계전공,스포츠경영연계전공(가능)"
MGT3006-05,마케팅원론,박경도,3,"수,금 15:00~16:15",2-4학년,,10,"스타트업연계전공,스포츠경영연계전공(가능)"
MGT3006-06,마케팅원론,박세훈,3,"화,목 15:00~16:15",2-4학년,,62,"스타트업연계전공,스포츠경영연계전공(가능)"
MGT3006-07,마케팅원론,조혜원,3,"화,목 09:00~10:15",2-4학년,,70,"영어강의, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT3007-01,국제경영론,이철,3,"월,수 16:30~17:45",2-4학년,,77,
MGT3007-02,국제경영론,김창수,3,"화,목 10:30~11:45",2-4학년,,73,영어강의
MGT3007-03,국제경영론,이강표,3,"수,금 15:00~16:15",2-4학년,,139,영어강의
MGT3007-04,국제경영론,정선욱,3,"월,수 10:30~11:45",2-4학년,,90,영어강의
MGT4604-01,국제경영전략,김창수,3,"화,목 15:00~16:15",2-4학년,,79,구 국제경영정책
MGT3007-05,국제경영론(중국어강의),"YANG, JUAN",3,월 13:30~16:15,2-4학년,,51,"중국어강의, 중국어강의"
MGT4102-01,경영전략,김양민,3,"월,수 16:30~17:45",2-4학년,,35,"영어강의, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT4102-02,경영전략,서정일,3,"수,금 13:30~14:45",2-4학년,,62,"스타트업연계전공,스포츠경영연계전공(가능)"
MGT4102-03,경영전략,이승혜,3,"화,목 13:30~14:45",2-4학년,,75,"스타트업연계전공,스포츠경영연계전공(가능)"
MGT4106-01,인적자원관리,양동훈,3,"화,목 13:30~14:45",2-4학년,,70,"스타트업연계전공,스포츠경영연계전공(가능)"
MGT4106-02,인적자원관리,최장호,3,"화,목 15:00~16:15",2-4학년,,71,"스타트업연계전공,스포츠경영연계전공(가능)"
MGT4109-01,기업지배구조와기업전략,서정일,3,"수,금 15:00~16:15",3-4학년,,74,
MGT4201-01,의사결정론,조성빈,3,"수,금 13:30~14:45",2-4학년,,49,
PSY4041-01,판단과의사결정,나진경,3,"화,목 16:30~17:45",2-4학년,,23,
MGT4202-01,통계자료분석,이군희,3,"월,수 12:00~13:15",2-4학년,,62,"빅데이터사이언스연계전공,융합소프트웨어전공(가능), (구 목표관리론의 대체과목)"
MGT4203-01,경영과학,민재형,3,"화,목 10:30~11:45",2-4학년,,82,
MGT4203-02,경영과학,조성빈,3,"수,금 15:00~16:15",2-4학년,,44,영어강의
MGT4203-03,경영과학,김범수,3,"월,수 10:30~11:45",2-4학년,,88,영어강의
MGT4204-01,시뮬레이션,민재형,3,"화,목 13:30~14:45",2-4학년,,39,
MGT4207-01,응용경영통계,이윤동,3,"화,목 13:30~14:45",2-4학년,,49,"빅데이터사이언스연계전공,인공지능연계전공(가능)"
MGT4221-01,경영과정보기술,신지아,3,"월,수 12:00~13:15",2-4학년,,149,스포츠경영연계전공(가능)
MGT4222-01,모바일통신경영,이상근,3,"월,수 16:30~17:45",2-4학년,,48,
MGT4226-01,빅데이터와비즈니스인텔리젼스,김진화,3,"월,수 10:30~11:45",2-4학년,,143,"영어강의, 빅데이터사이언스연계전공,인공지능연계전공(가능), 구 고객행위분석과서비스모델링"
MGT4227-01,지식경영과서비스혁신,김용진,3,"월,수 12:00~13:15",2-4학년,,19,영어강의
MGT4241-01,기술경영,김미리,3,"화,목 09:00~10:15",2-4학년,,75,
CBEG005-01,화공산업과기술경영-기업가정신,백서인,2,목 16:30~18:15,4학년,,90,"대학원 초급과목, 성적평가:S/U"
MGT4243-01,경영품질의이해,강세원,3,"화,목 16:30~17:45",2-4학년,,57,영어강의
MGT4247-01,공급체인관리와e-business,김민균,3,"월,수 16:30~17:45",2-4학년,,127,스타트업 연계전공(가능)
MGT4248-01,비즈니스프로세스관리,이준겸,3,"화,목 15:00~16:15",2-4학년,,83,
MGT4301-01,투자론,홍광헌,3,"화,목 15:00~16:15",2-4학년,,95,구 투자론I
MGT4301-02,투자론,김도성,3,"월,수 16:30~17:45",2-4학년,,122,"영어강의, 구 투자론I"
MGT4308-01,벤처캐피탈과투자분석(캡스톤디자인),안성필,3,"화,목 16:30~17:45",2-4학년,,26,구)재무사례분석(캡스톤디자인)
MGT4303-01,파생상품론,이정진,3,"화,목 10:30~11:45",2-4학년,,116,"구)선물옵션투자론, 구 투자론II"
MGT4307-01,금융기관론,이상호,3,"화,목 10:30~11:45",2-4학년,,133,영어강의
MGT4310-01,가치평가이론과실무,안성필,3,"화,목 15:00~16:15",2-4학년,,44,"(구 투자은행업무및국제자본시장의 대체과목), 구)가치평가이론과실무"
MGT4313-01,벤처와금융시장(캡스톤디자인),정유신,3,"수,금 13:30~14:45",2-4학년,,225,
MGT4331-01,보험학원론,최정호,3,"월,수 12:00~13:15",2-4학년,,60,
MGT4401-01,중급회계1,김아람,3,금 10:30~13:15,2-4학년,,152,
MGT4401-02,중급회계1,송민섭,3,"월,수 12:00~13:15",2-4학년,,72,
MGT4402-01,중급회계2,최순재,3,"화,목 13:30~14:45",2-4학년,,84,
MGT4403-01,고급회계,송민섭,3,"월,수 10:30~11:45",2-4학년,,50,
MGT4404-01,원가회계,황국재,3,"화,목 13:30~14:45",2-4학년,,185,
MGT4407-01,회계감사,이동기,3,월 16:30~19:15,2-4학년,,63,
MGT4502-01,소비자행동론,하영원,3,금 13:30~16:15,2-4학년,,115,
SPM3014-01,스포츠소비자행동론,이명선,2,목 10:30~12:20,2-4학년,,12,
JAS4032-01,소셜미디어와글로벌소비자행동,윤각,3,"화,목 16:30~17:45",2-4학년,,42,
MGT4503-01,시장조사론,박경도,3,"수,금 13:30~14:45",2-4학년,,52,스타트업연계전공(가능)
MGT4505-01,브랜드전략론,전성률,3,"화,목 12:00~13:15",2-4학년,,211,
MGT4507-01,유통전략론,임채운,3,"화,목 15:00~16:15",2-4학년,,187,
MGT4510-01,국제마케팅론,이철,3,"월,수 10:30~11:45",2-4학년,,79,
MGT4515-01,빅데이터마케팅,정재학,3,"화,목 13:30~14:45",2-4학년,,24,
MGT4601-01,기업과국제환경,정선욱,3,"월,수 12:00~13:15",2-4학년,,83,"공공인재연계전공,스포츠경영연계전공(가능)"
MGT4601-02,기업과국제환경,김유진,3,"월,수 16:30~17:45",2-4학년,,53,"영어강의, 공공인재연계전공,스포츠경영연계전공(가능)"
MGT4605-01,무역경영관리,유치연,3,월 13:30~16:15,2-4학년,,94,(구) 무역실무
MGT4701-01,경영영어라이팅,김이권,3,"화,목 12:00~13:15",3-4학년,,21,"영어강의, 교환학생 10명 이상(수강인원 40명에 포함), 경영1전공자 우선수강(전학년수강신청일 경영학 다전공자 수강신청 가능), 구 영어비즈니스커뮤니케이션(무역영어)"
MGT4712-01,"지식,인성그리고경영","홍광헌, 김창수, 정선욱",3,금 13:30~17:30 [PA101],2-4학년,,39,"승인과목, [대면수업][강의실: PA101, 토의실: PA201, 203]"
MGT4713-01,사회적가치창출프랙티컴,이석근,3,"화,목 16:30~17:45",2-4학년,,92,2015학번~2016학번 전공필수/경영1전공 우선수강(전학년수강신청일 경영학 다전공자 수강신청 가능)
KOR2001-01,국어학입문,이지영,3,"화,목 12:00~13:15",1-2학년,,50,
KOR2200-01,국문학개설,황윤정,3,"수,금 13:30~14:45",1-2학년,,56,
KOR2201-01,문학이란무엇인가,김경수,3,"화,목 15:00~16:15",1-2학년,,50,
KOR3002-01,국어음운론,김한별,3,"수,금 13:30~14:45",2-4학년,,40,구)국어의음운체계
KOR3004-01,국어형태론,황화상,3,"화,목 10:30~11:45",2-4학년,,57,
KOR3005-01,국어의미론,이정훈,3,"월,수 12:00~13:15",2-4학년,,43,2~4학년 대상
KOR3015-01,국어사,이지영,3,"화,목 15:00~16:15",2-4학년,,41,
KOR3209-01,문학주제학,우찬제,3,"수,금 15:00~16:15",2-4학년,,23,
KOR3300-01,고전문학사,조경은,3,"화,목 16:30~17:45",2-4학년,,16,
KOR3302-01,고전소설텍스트읽기,이정원,3,"월,수 12:00~13:15",2-4학년,,31,
KOR3304-01,한문과한문학,이채은,3,"월,수 10:30~11:45",2-4학년,,38,
KOR3315-01,신화론,황윤정,3,"수,금 15:00~16:15",2-4학년,,36,
KOR3401-01,현대시텍스트읽기I,박슬기,3,"화,목 16:30~17:45",2-4학년,,44,
KOR3406-01,현대소설텍스트읽기II,김경수,3,"화,목 10:30~11:45",2-4학년,,40,
KOR4001-01,국어학연습,황화상,3,"화,목 13:30~14:45",3-4학년,,12,Honors과목
KOR4504-01,문학과문화콘텐츠,양세라,3,"화,목 12:00~13:15",3-4학년,,34,
KOR4505-01,이야기와이야기창작,김경수,3,"화,목 13:30~14:45 [J107]",3-4학년,,15,[대면수업]
KORQ981-01,국어교과교육론,주세형,3,"월,수 16:30~17:45",3-4학년,,5,교직이수자만 전공학점으로 인정
CHM1001-01,일반화학I,옥강민,3,"화,목 10:30~11:45",1학년,,70,화학전공(1전공 가능)
CHM1001-02,일반화학I,권용석,3,"월,수 10:30~11:45",1학년,,149,화학전공(1전공 불가능)
CHM1001-03,일반화학I,문봉진,3,"화,목 12:00~13:15",1학년,,80,화학전공(1전공 불가능)
CHM1001-04,일반화학I,옥강민,3,"화,목 13:30~14:45",1학년,,103,화학전공(1전공 불가능)
CHM1001-05,일반화학I,조규봉,3,"수,금 09:00~10:15",1학년,,65,화학전공(1전공 불가능)
CHM1001-06,일반화학I,허남회,3,"수,금 09:00~10:15",1학년,,65,화학전공(1전공 불가능)
CHM1001-07,일반화학I,조규봉,3,"수,금 13:30~14:45",1학년,,84,화학전공(1전공 불가능)
CHM1051-01,일반화학실험I,권용석,1,월 13:30~16:15 [R112],1학년,,39,[대면수업]
CHM1051-02,일반화학실험I,윤경병,1,월 13:30~16:15 [R114],1학년,,19,[대면수업]
CHM1051-03,일반화학실험I,권용석,1,월 16:30~19:15 [R112],1학년,,30,[대면수업]
CHM1051-04,일반화학실험I,조규봉,1,월 16:30~19:15 [R114],1학년,,19,[대면수업]화학전공(1전공 가능)
CHM1051-05,일반화학실험I,이덕형,1,화 13:30~16:15 [R112],1학년,,23,[대면수업]
CHM1051-06,일반화학실험I,조규봉,1,화 13:30~16:15 [R114],1학년,,8,[대면수업]화학전공(1전공 가능)
CHM1051-07,일반화학실험I,윤경병,1,화 16:30~19:15 [R112],1학년,,16,[대면수업]
CHM1051-08,일반화학실험I,이원구,1,화 16:30~19:15 [R114],1학년,,14,[대면수업]
CHM1051-09,일반화학실험I,신관우,1,수 13:30~16:15 [R112],1학년,,9,[대면수업]
CHM1051-10,일반화학실험I,옥강민,1,수 13:30~16:15 [R114],1학년,,21,[대면수업]
CHM1051-11,일반화학실험I,이현수,1,목 13:30~16:15 [R112],1학년,,19,[대면수업]
CHM1051-12,일반화학실험I,허남회,1,목 13:30~16:15 [R114],1학년,,14,[대면수업]
CHM1051-13,일반화학실험I,이덕형,1,목 16:30~19:15 [R112],1학년,,19,[대면수업]
CHM1051-14,일반화학실험I,허남회,1,목 16:30~19:15 [R114],1학년,,19,[대면수업]화학전공(1전공 가능)
CHM1051-15,일반화학실험I,문봉진,1,금 13:30~16:15 [R112],1학년,,10,[대면수업]
CHM1051-16,일반화학실험I,이원구,1,금 13:30~16:15 [R114],1학년,,10,[대면수업]
CHM1051-17,일반화학실험I,옥강민,1,금 16:30~19:15 [R112],1학년,,22,[대면수업]
CHM1051-18,일반화학실험I,조규봉,1,금 16:30~19:15 [R114],1학년,,15,[대면수업]
CHM2101-01,분석화학,신운섭,3,"화,목 10:30~11:45 [K301]",2학년,,30,[대면수업]
CHM2101-02,분석화학,신운섭,3,"화,목 13:30~14:45 [K301]",2학년,,20,[대면수업]
CHM2151-01,분석화학실험,신운섭,2,월 15:00~18:50 [R115],2학년,,11,[대면수업]
CHM2151-02,분석화학실험,신운섭,2,화 15:00~18:50 [R115],2학년,,11,[대면수업]
CHM2151-03,분석화학실험,신관우,2,목 15:00~18:50 [R115],2학년,,12,[대면수업]
CHM2151-04,분석화학실험,신관우,2,금 15:00~18:50 [R115],2학년,,12,[대면수업]
CHM2202-01,물리화학II,오한빈,3,"월,수 10:30~11:45",3학년,,40,
CHM2231-01,물리화학특론,성봉준,3,"화,목 10:30~11:45 [K201]",4학년,,12,[대면수업]
CHM2251-01,물리화학실험I,오한빈,2,월 15:00~18:50 [R119],3학년,,14,[대면수업]
CHM2251-02,물리화학실험I,오한빈,2,화 15:00~18:50 [R119],3학년,,14,[대면수업]
CHM2251-03,물리화학실험I,오한빈,2,금 15:00~18:50 [R119],3학년,,12,[대면수업]
CHM2301-01,유기화학I,문봉진,3,"화,목 09:00~10:15",2학년,,41,"홀짝구분, 홀수학번만 가능"
CHM2301-02,유기화학I,이원구,3,"화,목 09:00~10:15",2학년,,38,"홀짝구분, 짝수학번만 가능"
CHMG301-01,고급유기화학I,이덕형,3,"월,수 10:30~11:45",3-4학년,,3,"대학원초급과목,구CHM5301"
CHM2303-01,유기화학III,권용석,3,"월,수 12:00~13:15",3학년,,36,영어강의
CHM2331-01,유기화학특론I,이원구,3,"화,목 12:00~13:15",4학년,,17,
CHM2352-01,유기화학실험II,문봉진,2,목 15:00~18:50 [R113],3-4학년,,13,[대면수업]
CHM2401-01,무기화학I,허남회,3,"수,금 13:30~14:45",3학년,,66,
CHM2501-01,고분자화학,신관우,3,"월,수 10:30~11:45",3-4학년,,25,
CHM2602-01,생화학II,이현수,3,"수,금 09:00~10:15",3-4학년,,51,
CHM2651-01,생화학실험,이현수,2,월 15:00~18:50 [R117],2-4학년,,9,[대면수업]
CHM2651-02,생화학실험,이현수,2,화 15:00~18:50 [R117],2-4학년,,12,[대면수업]
CHM2651-03,생화학실험,조규봉,2,목 15:00~18:50 [R117],2-4학년,,18,[대면수업]
CHM4051-01,연구프로젝트I,이현수,3,,3-4학년,,6,전공으로 인정하지 않음
CHM4203-01,화학특허와기술이전,김현진,1,화 15:00~15:50,4학년,,11,"전공으로 인정하지 않음, 전공학점으로 인정되지 않음.(총학점에는 포함됨)"
CHMG401-01,고급무기화학,옥강민,3,월 15:00~17:45,4학년,,14,"영어강의, 대학원초급과목,구 CHM5401"
EDUF982-01,외국어교과논리및논술,이요안,3,"월,수 10:30~11:45",1-4학년,,9,"교직 이수자만 전공 과목으로 인정됨, 교직이수자만 수강 가능"
EDUS981-01,과학교과교육론,곽성일,3,수 16:30~19:15,1-4학년,,14,"교직이수자만 전공과목으로 인정됨, 교직이수자만 전공학점으로 인정"
EEE2012-01,전자공학세미나II,정옥현,1,월 13:30~14:45,2-4학년,,101,
EEE2032-01,창의전자설계,장주욱,3,"화,목 13:30~14:45",1학년,,28,"홀짝구분, 학번이 1,3,5로 끝나는 학생 수강, (구)공학입문설계"
EEE2032-02,창의전자설계,최용,3,"월,수 10:30~11:45",1학년,,30,"홀짝구분, 학번이 2,4,6으로 끝나는 학생 수강, (구)공학입문설계"
EEE2032-03,창의전자설계,최용,3,"월,수 12:00~13:15",1학년,,42,"홀짝구분, 학번이 7,8,9,0으로 끝나는 학생 수강, (구)공학입문설계"
EEE2051-01,기초전자공학실험,홍성완,3,월 15:00~19:45,2학년,,23,실험강의: 월 15:00~16:00
EEE2051-02,기초전자공학실험,장주욱,3,화 15:00~19:45,2학년,,22,실험강의: 화 15:00~16:00
EEE2051-03,기초전자공학실험,소재우,3,수 15:00~19:45,2학년,,23,실험강의: 수 15:00~16:00
EEE2051-04,기초전자공학실험,김광수,3,목 15:00~19:45,2학년,,22,실험강의: 목 15:00~16:00
EEE2051-05,기초전자공학실험,홍성완,3,금 15:00~19:45,2학년,,22,실험강의: 금 15:00~16:00
EEE2101-01,전자장론I,이행선,3,"수,금 09:00~10:15",2학년,,80,"홀짝구분, 홀수 학번만 수강, (=물리학과 전자기학I, 둘 중 한과목만 학점인정), 선수과목 : STS"
EEE2101-02,전자장론I,정진호,3,"월,수 10:30~11:45",2학년,,72,"홀짝구분, 짝수 학번만 수강, (=물리학과 전자기학I, 둘 중 한과목만 학점인정), 선수과목 : STS"
EEE2103-01,고급공학수학I,박형민,3,"화,목 13:30~14:45",2학년,,68,"홀짝구분, 홀수 학번만 수강, 구 전자응용해석I"
EEE2103-02,고급공학수학I,박형민,3,"화,목 10:30~11:45",2학년,,53,"홀짝구분, 짝수 학번만 수강, 구 전자응용해석I"
EEE2112-01,회로이론,범진욱,3,"월,수 10:30~11:45",2학년,,63,"영어강의, 홀짝구분, 홀수 학번만 수강, (구)회로이론II, 선수과목 : EEE2111 기초회로이론"
