학년도,학기,소속,학과,과목번호,분반,과목명,학점,수업시간/강의실,시간,교수진,수강생수,영어강의,중국어강의,공학인증,국제학생,Honors과목,홀짝구분,승인과목,시험일자,수강대상,권장학년,수강신청 참조사항,과목 설명,비고
2021 학년도,1학기,학부,영미어문전공,ENG3005,1,17세기영문학,3.0,"월,수 12:00~13:15",3.0,김태원,34,,,,,,,,,"2,3,4학년",2-4학년,,,
2021 학년도,1학기,학부,영미어문전공,ENG3007,1,낭만주의시대의영문학,3.0,"화,목 13:30~14:45",3.0,신경원,14,,,,,,,,,"2,3,4학년",2-4학년,,,
2021 학년도,1학기,학부,영미어문전공,ENG3102,1,현대서양문학,3.0,"월,수 16:30~17:45",3.0,장기윤,37,,,,,,,,,"2,3,4학년",2-4학년,,,
2021 학년도,1학기,학부,영미어문전공,ENG3108,1,최근미국문학,3.0,"화,목 09:00~10:15",3.0,황은주,28,,,,,,,,,"2,3,4학년",2-4학년,,,
2021 학년도,1학기,학부,영미어문전공,ENG3211,1,성과문학,3.0,"수,금 13:30~14:45",3.0,김영주,22,,,,,,,,,"2,3,4학년",2-4학년,,,
2021 학년도,1학기,학부,영미어문전공,ENG3222,1,소설의기원과발달,3.0,"화,목 12:00~13:15",3.0,신경원,20,,,,,,,,,"2,3,4학년",2-4학년,,,
2021 학년도,1학기,학부,영미어문전공,ENG3301,1,영어음성학,3.0,"월,수 10:30~11:45",3.0,정인기,19,O,,,,,,,,"2,3,4학년",2-4학년,,,
2021 학년도,1학기,학부,영미어문전공,ENG3302,1,영어형태론,3.0,"화,목 09:00~10:15",3.0,정인기,10,,,,,,,,,"2,3,4학년",2-4학년,,,
2021 학년도,1학기,학부,영미어문전공,ENG3305,1,영어화용론,3.0,월 13:30~16:15,3.0,한승훈,19,,,,,,,,,"2,3,4학년",2-4학년,,,
2021 학년도,1학기,학부,영미어문전공,ENG3306,1,영어통사론,3.0,"화,목 12:00~13:15",3.0,Barrie Michael Jonathan Mathew,30,O,,,,,,,,"2,3,4학년",2-4학년,,,
2021 학년도,1학기,학부,영미어문전공,ENG3317,1,세계화시대의영어:최근동향과이슈,3.0,"화,목 16:30~17:45",3.0,박은성,16,O,,,,,,,,"2,3,4학년",2-4학년,,,2~4학년 대상
2021 학년도,1학기,학부,영미어문전공,ENG3319,1,언어조사및분석,3.0,"화,목 15:00~16:15",3.0,Barrie Michael Jonathan Mathew,12,O,,,,,,,,"2,3,4학년",2-4학년,,,
2021 학년도,1학기,학부,영미어문전공,ENG3408,1,영어교육론,3.0,"화,목 10:30~11:45",3.0,박은성,19,O,,,,,,,,"2,3,4학년",1-4학년,,,2-4학년 대상
2021 학년도,1학기,학부,영미어문전공,ENG3409,1,영어발음의이해,3.0,"화,목 13:30~14:45",3.0,Yoo Isaiah WonHo,31,,,,,,,,,전학년,1-4학년,,"(구) ENG3316, 영어듣기,말하기캡스톤디자인",
2021 학년도,1학기,학부,영미어문전공,ENG3412,1,영어연설과원고작성법,3.0,"월,수 12:00~13:15",3.0,채서영,5,,,,,,,,,전학년,1-4학년,,영어연설연습(ENG2109)의 대체과목,
2021 학년도,1학기,학부,영미어문전공,ENGG004,1,19세기영국문학프로세미나,3.0,목 15:00~18:00,3.0,BonfiglioRichardPaul,3,O,,,,O,,,,"3,4학년",3-4학년,,대학원초급과목,대학원 초급과목
2021 학년도,1학기,학부,영미어문전공,ENGG007,1,20세기미국문학프로세미나,3.0,금 09:00~12:00,3.0,황은주,3,,,,,O,,,,"3,4학년",3-4학년,,대학원초급과목,대학원 초급과목
2021 학년도,1학기,학부,영미어문전공,ENGG231,1,제2언어습득론입문:이론과적용,3.0,월 14:00~17:00,3.0,박은성,6,O,,,,O,,,,"3,4학년",3-4학년,,대학원초급과목,대학원 초급과목
2021 학년도,1학기,학부,영미어문전공,ENGG282,1,영어논리/논증적글쓰기의이론과실제,3.0,월 13:30~16:20,3.0,이요안,11,,,,,,,,,전학년,3-4학년,,대학원초급과목,대학원 초급과목
2021 학년도,1학기,학부,사학전공,HIS2003,1,한국사개론Ⅰ,3.0,"수,금 13:30~14:45",3.0,정일영,40,,,,,,,,,전학년,2-4학년,,"구 한국사개설I,II 통합과목",
2021 학년도,1학기,학부,사학전공,HIS2004,1,동아시아사개론Ⅰ,3.0,"월,수 10:30~11:45",3.0,전인갑,47,,,,,,,,,전학년,2-4학년,,"구 동양사개설I,II 통합과목",
2021 학년도,1학기,학부,사학전공,HIS2005,1,서양사개론Ⅰ,3.0,월 13:30~16:15,3.0,박효근,35,,,,,,,,,전학년,2-4학년,,"구 서양사개설I,II 통합과목",
2021 학년도,1학기,학부,사학전공,HIS2006,1,역사학입문,3.0,"화,목 13:30~14:45",3.0,윤병남,49,,,,,,,,,전학년,1-4학년,,역사란무엇인가(HIS2001)의 대체과목(2013학번이전의경우),
2021 학년도,1학기,학부,사학전공,HIS3003,1,조선시대사,3.0,"월,수 10:30~11:45",3.0,계승범,25,,,,,,,,,전학년,2-4학년,,,
2021 학년도,1학기,학부,사학전공,HIS3007,1,중국중세사,3.0,"수,금 09:00~10:15",3.0,정면,77,,,,,,,,,전학년,2-4학년,,,
2021 학년도,1학기,학부,사학전공,HIS3013,1,일본현대사,3.0,"수,금 15:00~16:15",3.0,정녕,48,,,,,,,,,전학년,1-4학년,,,
2021 학년도,1학기,학부,사학전공,HIS3026,1,민족주의와제국주의시대사,3.0,"수,금 13:30~14:45",3.0,임지현,12,,,,,,,,,전학년,2-4학년,,,
2021 학년도,1학기,학부,사학전공,HIS3027,1,양차세계대전사,3.0,금 10:30~13:15,3.0,이종훈,49,,,,,,,,,전학년,2-4학년,,,
2021 학년도,1학기,학부,사학전공,HIS3038,1,현대미국의역사적이해,3.0,"화,목 15:00~16:15",3.0,박현숙,34,,,,,,,,,전학년,2-4학년,,,
2021 학년도,1학기,학부,사학전공,HIS3039,1,한국사학사,3.0,"화,목 10:30~11:45",3.0,최기영,8,,,,,,,,,전학년,2-4학년,,,
2021 학년도,1학기,학부,사학전공,HIS3046,1,한중교섭사,3.0,"월,수 12:00~13:15",3.0,계승범,5,,,,,,,,,전학년,2-4학년,,,
2021 학년도,1학기,학부,사학전공,HIS3048,1,한미관계사,3.0,"화,목 16:30~17:45",3.0,허준,27,O,,,,,,,,전학년,2-4학년,,,
2021 학년도,1학기,학부,사학전공,HIS3058,1,동서교류사,3.0,"화,목 10:30~11:45",3.0,윤대영,6,,,,,,,,,전학년,2-4학년,,,
2021 학년도,1학기,학부,사학전공,HIS3070,1,문화유산현장실습1,1.0,수 16:30~17:45,1.5,계승범,60,,,,,,,,,전학년,2-4학년,,성적평가:S/U,
2021 학년도,1학기,학부,사학전공,HIS4003,1,한국사특강3,3.0,"화,목 13:30~14:45",3.0,최기영,9,,,,,O,,,,전학년,3-4학년,,,
2021 학년도,1학기,학부,사학전공,HIS4008,1,동양사특강1,3.0,"화,목 09:00~10:15",3.0,이기천,80,,,,,O,,,,전학년,3-4학년,,,
2021 학년도,1학기,학부,사학전공,HIS4012,1,서양사특강1,3.0,"화,목 16:30~17:45",3.0,박단,8,,,,,O,,,,전학년,3-4학년,,,부제: 유럽과 이슬람 세계의 만남
2021 학년도,1학기,학부,사학전공,HIS4017,1,서양사명저해제1,3.0,"화,목 09:00~10:15",3.0,백인호,10,,,,,O,,,,전학년,3-4학년,,,
2021 학년도,1학기,학부,사학전공,HISQ981,1,역사교과교육론,3.0,"화,목 12:00~13:15",3.0,김민정,4,,,,,,,,,전학년,3-4학년,,교직이수자만 전공학점으로 인정,"PHIQ982 철학교과교육론, RELQ981 종교교과교육론과 합반"
2021 학년도,1학기,학부,사학전공,HISQ982,1,역사교과논리및논술,3.0,"화,목 15:00~16:15",3.0,김민정,5,O,,,,,,,,전학년,2-4학년,,교직이수자만 전공학점으로 인정,"PHIQ981 철학교과논리및논술, RELQ982 종교교과논리및논술과 합반"
2021 학년도,1학기,학부,철학전공,PHI2002,1,동양철학개론,3.0,월 13:30~16:15,3.0,이임찬,64,,,,,,,,,전학년,2-4학년,,,
2021 학년도,1학기,학부,철학전공,PHI2003,1,서양철학사,3.0,"월,수 10:30~11:45",3.0,서동욱,35,,,,,,,,,"2,3,4학년",2-4학년,,,
2021 학년도,1학기,학부,철학전공,PHI2005,1,논리학개론,3.0,"화,목 10:30~11:45",3.0,오은영,98,,,,,,,,,전학년,2-4학년,,,
2021 학년도,1학기,학부,철학전공,PHI2006,1,형이상학,3.0,"월,수 10:30~11:45",3.0,박병준,8,,,,,,,,,"2,3,4학년",2-4학년,,,
2021 학년도,1학기,학부,철학전공,PHI3003,1,서양근대철학사,3.0,"화,목 10:30~11:45",3.0,"Kim, Halla",11,O,,,,,,,,"2,3,4학년",2-4학년,,,
2021 학년도,1학기,학부,철학전공,PHI3005,1,플라톤철학,3.0,"화,목 16:30~17:45",3.0,전헌상,64,,,,,,,,,"2,3,4학년",2-4학년,,,
2021 학년도,1학기,학부,철학전공,PHI3008,1,토마스철학,3.0,"화,목 15:00~16:15",3.0,이상섭,15,,,,,,,,,"2,3,4학년",2-4학년,,,
2021 학년도,1학기,학부,철학전공,PHI3012,1,현대프랑스철학,3.0,"월,수 12:00~13:15",3.0,서동욱,31,,,,,,,,,"2,3,4학년",2-4학년,,,
2021 학년도,1학기,학부,철학전공,PHI3014,1,미학개론,3.0,"수,금 15:00~16:15 [J107]",3.0,김산춘,22,,,,,,,,,"2,3,4학년",2-4학년,,(구 철학탐구방법론 대체과목),[대면수업]
2021 학년도,1학기,학부,철학전공,PHI3023,1,분석철학,3.0,"월,수 12:00~13:15",3.0,김준걸,13,O,,,,,,,,"2,3,4학년",2-4학년,,,
2021 학년도,1학기,학부,철학전공,PHI3033,1,"선진,한철학사",3.0,"월,수 16:30~17:45",3.0,정재현,30,O,,,,,,,,"2,3,4학년",2-4학년,,,
2021 학년도,1학기,학부,철학전공,PHI3035,1,"송,명,청철학사",3.0,"화,목 13:30~14:45",3.0,류희성,23,,,,,,,,,"2,3,4학년",2-4학년,,,
2021 학년도,1학기,학부,철학전공,PHI4007,1,형이상학특강,3.0,"화,목 12:00~13:15",3.0,이상섭,21,,,,,,,,,"2,3,4학년",2-4학년,,,
2021 학년도,1학기,학부,철학전공,PHI4035,1,예술철학특강,3.0,"화,목 15:00~16:15 [J107]",3.0,김산춘,9,,,,,,,,,"2,3,4학년",2-4학년,,,[대면수업]
2021 학년도,1학기,학부,철학전공,PHIQ981,1,철학교과논리및논술,3.0,"화,목 15:00~16:15",3.0,김민정,1,O,,,,,,,,전학년,2-4학년,,교직이수자만 전공학점으로 인정,"HISQ982 역사교과논리및논술, RELQ982 종교교과논리및논술과 합반"
2021 학년도,1학기,학부,수학전공,MAT1050,1,미적분학실습I,1.0,월 13:30~15:20,2.0,오영탁,18,,,,,,,,,전학년,1학년,,,실습과목
2021 학년도,1학기,학부,수학전공,MAT1050,2,미적분학실습I,1.0,월 15:30~17:20,2.0,오영탁,15,,,,,,,,,전학년,1학년,,,실습과목
2021 학년도,1학기,학부,수학전공,MAT1050,3,미적분학실습I,1.0,수 13:30~15:20,2.0,오영탁,16,,,,,,,,,전학년,1학년,,,실습과목
2021 학년도,1학기,학부,수학전공,MAT1050,4,미적분학실습I,1.0,수 15:30~17:20,2.0,오영탁,12,,,,,,,,,전학년,1학년,,,실습과목
2021 학년도,1학기,학부,수학전공,MAT1050,5,미적분학실습I,1.0,금 10:30~12:20,2.0,오영탁,20,,,,,,,,,전학년,1학년,,,실습과목
2021 학년도,1학기,학부,수학전공,MAT2010,1,집합론,3.0,"화,목 10:30~11:45",3.0,신창언,47,,,,,,,,,"2,3,4학년",2학년,,,
2021 학년도,1학기,학부,수학전공,MAT2110,1,선형대수학,3.0,"수,금 09:00~10:15",3.0,조상현,58,,,,,,,,,"2,3,4학년",2학년,,,
2021 학년도,1학기,학부,수학전공,MAT2110,2,선형대수학,3.0,"수,금 13:30~14:45",3.0,조상현,60,,,,,,,,,"2,3,4학년",2학년,,,
2021 학년도,1학기,학부,수학전공,MAT2110,3,선형대수학,3.0,"화,목 09:00~10:15",3.0,이영란,55,,,,,,,,,"2,3,4학년",2학년,,,
2021 학년도,1학기,학부,수학전공,MAT2110,4,선형대수학,3.0,"월,수 12:00~13:15",3.0,"Ho, Pak Tung",59,O,,,,,,,,"2,3,4학년",2학년,,,
2021 학년도,1학기,학부,수학전공,MAT2110,5,선형대수학,3.0,"화,목 13:30~14:45",3.0,옥지훈,37,O,,,,,,,,"2,3,4학년",2학년,,,
2021 학년도,1학기,학부,수학전공,MAT2210,1,고등미적분학I,3.0,"월,수 10:30~11:45",3.0,정순영,38,,,,,,,,,"2,3,4학년",2학년,,,
2021 학년도,1학기,학부,수학전공,MAT2210,2,고등미적분학I,3.0,"화,목 13:30~14:45",3.0,김현석,66,,,,,,,,,"2,3,4학년",2학년,,,
2021 학년도,1학기,학부,수학전공,MAT2410,1,응용수학I,3.0,"수,금 09:00~10:15",3.0,유지현,64,,,,,,"[2,4,6,8,0]",,,"2,3,4학년",2학년,컴퓨터공학전공(가능),"컴퓨터공학전공만 가능, 통계학입문(MAT3020)과 동등한 과목","컴퓨터공학전공가능(짝수학번), 통계학입문과 동등과목"
2021 학년도,1학기,학부,수학전공,MAT2410,2,응용수학I,3.0,"화,목 09:00~10:15",3.0,김현정,66,,,,,,"[1,3,5,7,9]",,,"2,3,4학년",2학년,컴퓨터공학전공(가능),"컴퓨터공학전공만 가능, 통계학입문(MAT3020)과 동등한 과목","컴퓨터공학전공가능(홀수학번), 통계학입문과 동등과목"
2021 학년도,1학기,학부,수학전공,MAT2510,1,푸리에해석및응용,3.0,"월,수 12:00~13:15",3.0,임경수,51,,,,,,,,,"2,3,4학년",2-4학년,,,
2021 학년도,1학기,학부,수학전공,MAT3020,1,통계학입문,3.0,"월,수 10:30~11:45",3.0,임경수,47,,,,,,,,,"2,3,4학년",2학년,컴퓨터공학전공(1전공 불가능),응용수학I(MAT2410)과 동등한 과목임,컴퓨터공학 1전공학생수강불가(응용수학I과 동등과목)
2021 학년도,1학기,학부,수학전공,MAT3110,1,이산수학,3.0,"월,수 10:30~11:45",3.0,오영탁,65,,,,,,,,,"2,3,4학년",3-4학년,,,
2021 학년도,1학기,학부,수학전공,MAT3430,1,응용통계학및실습,3.0,"화,목 09:00~10:15",3.0,임경필,24,,,,,,,,,"3,4학년",3-4학년,,,실습과목
2021 학년도,1학기,학부,수학전공,MAT3430,2,응용통계학및실습,3.0,"화,목 10:30~11:45",3.0,임경필,18,,,,,,,,,"3,4학년",3-4학년,,,실습과목
2021 학년도,1학기,학부,수학전공,MAT3450,1,계산수학및실습,3.0,"월,수 16:30~17:45",3.0,임경수,28,,,,,,,,,"2,3,4학년",3-4학년,,,
2021 학년도,1학기,학부,수학전공,MAT4110,1,추상대수학I,3.0,"화,목 10:30~11:45",3.0,김종락,21,,,,,,,,,"2,3,4학년",3학년,,,
2021 학년도,1학기,학부,수학전공,MAT4110,2,추상대수학I,3.0,"수,금 13:30~14:45",3.0,박진형,57,O,,,,,,,,"2,3,4학년",3학년,,,
2021 학년도,1학기,학부,수학전공,MAT4210,1,복소수함수론I,3.0,"화,목 10:30~11:45",3.0,조상현,61,,,,,,,,,"2,3,4학년",3학년,,,
2021 학년도,1학기,학부,수학전공,MAT4310,1,미분기하학,3.0,"화,목 13:30~14:45",3.0,김종수,71,,,,,,,,,"2,3,4학년",3학년,,,
2021 학년도,1학기,학부,수학전공,MAT4330,1,위상수학개론II,3.0,"월,수 12:00~13:15",3.0,조장현,12,,,,,,,,,"2,3,4학년",4학년,,구MATG320/구 위상수학특론의대체과목,
2021 학년도,1학기,학부,수학전공,MAT4510,1,학부개별연구,3.0,,,조장현,2,,,,,,,,,"3,4학년",3-4학년,,"특수연구, 전공학점으로 인정되지 않음",
2021 학년도,1학기,학부,수학전공,MATG210,1,실해석학I,3.0,"화,목 15:00~16:15",3.0,이영란,23,,,,,,,,,"2,3,4학년",4학년,,"대학원초급과목,구MAT5210",대학원 초급과목
2021 학년도,1학기,학부,수학전공,MATQ981,1,수학교과교육론,3.0,"화,목 12:00~13:15",3.0,김구연,7,O,,,,,,,,"2,3,4학년",3-4학년,,교직이수자만 전공학점으로 인정,교직이수자만 전공학점으로 인정
2021 학년도,1학기,학부,물리학전공,PHY1001,1,일반물리I,3.0,"월,수 12:00~13:15",3.0,양상모,74,,,,,,,,,전학년,1학년,물리학전공(1전공 불가능),,물리1전공 수강불가
2021 학년도,1학기,학부,물리학전공,PHY1001,2,일반물리I,3.0,"화,목 09:00~10:15",3.0,이기진,91,,,,,,,,,전학년,1학년,물리학전공(1전공 불가능),,물리1전공 수강불가
2021 학년도,1학기,학부,물리학전공,PHY1001,3,일반물리I,3.0,"화,목 10:30~11:45",3.0,정현식,62,,,,,,,,,전학년,1학년,물리학전공(1전공 가능),,물리1전공 전용반
2021 학년도,1학기,학부,물리학전공,PHY1001,4,일반물리I,3.0,"화,목 12:00~13:15",3.0,정명화,72,,,,,,,,,전학년,1학년,물리학전공(1전공 불가능),,물리1전공 수강불가
2021 학년도,1학기,학부,물리학전공,PHY1001,5,일반물리I,3.0,"화,목 13:30~14:45",3.0,유효빈,69,O,,,,,,,,전학년,1학년,물리학전공(1전공 불가능),,물리1전공 수강불가
2021 학년도,1학기,학부,물리학전공,PHY1001,6,일반물리I,3.0,"화,목 15:00~16:15",3.0,김현정,78,,,,,,,,,전학년,1학년,물리학전공(1전공 불가능),,물리1전공 수강불가
2021 학년도,1학기,학부,물리학전공,PHY1001,7,일반물리I,3.0,"수,금 09:00~10:15",3.0,장준익,60,,,,,,,,,전학년,1학년,물리학전공(1전공 불가능),,물리1전공 수강불가
2021 학년도,1학기,학부,물리학전공,PHY1001,8,일반물리I,3.0,"수,금 13:30~14:45",3.0,손원민,60,O,,,,,,,,전학년,1학년,물리학전공(1전공 불가능),,물리1전공 수강불가
2021 학년도,1학기,학부,물리학전공,PHY1001,9,일반물리I,3.0,"수,금 15:00~16:15",3.0,Scopel Stefano,77,O,,,,,,,,전학년,1학년,물리학전공(1전공 불가능),,물리1전공 수강불가
2021 학년도,1학기,학부,물리학전공,PHY1101,1,일반물리실험I,1.0,월 13:30~15:20 [R103],2.0,김도석,18,,,,,,,,,전학년,1학년,,,[대면수업]
2021 학년도,1학기,학부,물리학전공,PHY1101,2,일반물리실험I,1.0,월 13:30~15:20 [R107],2.0,손원민,20,,,,,,,,,전학년,1학년,,,[대면수업]
2021 학년도,1학기,학부,물리학전공,PHY1101,3,일반물리실험I,1.0,월 15:30~17:20 [R103],2.0,김도석,18,,,,,,,,,전학년,1학년,,,[대면수업]
2021 학년도,1학기,학부,물리학전공,PHY1101,4,일반물리실험I,1.0,월 15:30~17:20 [R107],2.0,손원민,16,,,,,,,,,전학년,1학년,,,[대면수업]
2021 학년도,1학기,학부,물리학전공,PHY1101,5,일반물리실험I,1.0,월 17:30~19:20 [R103],2.0,양상모,18,,,,,,,,,전학년,1학년,,,[대면수업]
2021 학년도,1학기,학부,물리학전공,PHY1101,6,일반물리실험I,1.0,월 17:30~19:20 [R107],2.0,박정혁,19,,,,,,,,,전학년,1학년,,,[대면수업]
2021 학년도,1학기,학부,물리학전공,PHY1101,7,일반물리실험I,1.0,화 13:30~15:20 [R103],2.0,박정혁,17,,,,,,,,,전학년,1학년,,,[대면수업]
2021 학년도,1학기,학부,물리학전공,PHY1101,8,일반물리실험I,1.0,화 13:30~15:20 [R107],2.0,이기진,15,,,,,,,,,전학년,1학년,,,[대면수업]
2021 학년도,1학기,학부,물리학전공,PHY1101,9,일반물리실험I,1.0,화 15:30~17:20 [R103],2.0,박정혁,18,,,,,,,,,전학년,1학년,,,[대면수업]
2021 학년도,1학기,학부,물리학전공,PHY1101,10,일반물리실험I,1.0,화 15:30~17:20 [R107],2.0,Scopel Stefano,18,O,,,,,,,,전학년,1학년,,,[대면수업]
2021 학년도,1학기,학부,물리학전공,PHY1101,11,일반물리실험I,1.0,화 17:30~19:20 [R103],2.0,유효빈,19,,,,,,,,,전학년,1학년,,,[대면수업]
2021 학년도,1학기,학부,물리학전공,PHY1101,12,일반물리실험I,1.0,화 17:30~19:20 [R107],2.0,Scopel Stefano,16,O,,,,,,,,전학년,1학년,,,[대면수업]
2021 학년도,1학기,학부,물리학전공,PHY1101,13,일반물리실험I,1.0,수 13:30~15:20 [R103],2.0,김도석,16,,,,,,,,,전학년,1학년,,,[대면수업]
2021 학년도,1학기,학부,물리학전공,PHY1101,14,일반물리실험I,1.0,수 13:30~15:20 [R107],2.0,장준익,18,,,,,,,,,전학년,1학년,,,[대면수업]
2021 학년도,1학기,학부,물리학전공,PHY1101,15,일반물리실험I,1.0,수 15:30~17:20 [R103],2.0,이범훈,17,,,,,,,,,전학년,1학년,,,[대면수업]
2021 학년도,1학기,학부,물리학전공,PHY1101,16,일반물리실험I,1.0,수 15:30~17:20 [R107],2.0,장준익,19,,,,,,,,,전학년,1학년,,,[대면수업]
2021 학년도,1학기,학부,물리학전공,PHY1101,17,일반물리실험I,1.0,수 17:30~19:20 [R103],2.0,이범훈,17,,,,,,,,,전학년,1학년,,,[대면수업]
2021 학년도,1학기,학부,물리학전공,PHY1101,18,일반물리실험I,1.0,수 17:30~19:20 [R107],2.0,양상모,17,,,,,,,,,전학년,1학년,,,[대면수업]
2021 학년도,1학기,학부,물리학전공,PHY1101,19,일반물리실험I,1.0,목 13:30~15:20 [R103],2.0,Scopel Stefano,17,O,,,,,,,,전학년,1학년,,,[대면수업]
2021 학년도,1학기,학부,물리학전공,PHY1101,20,일반물리실험I,1.0,목 13:30~15:20 [R107],2.0,손원민,14,,,,,,,,,전학년,1학년,,,[대면수업]
2021 학년도,1학기,학부,물리학전공,PHY1101,21,일반물리실험I,1.0,목 15:30~17:20 [R103],2.0,Scopel Stefano,19,O,,,,,,,,전학년,1학년,,,[대면수업]
2021 학년도,1학기,학부,물리학전공,PHY1101,22,일반물리실험I,1.0,목 15:30~17:20 [R107],2.0,유효빈,16,,,,,,,,,전학년,1학년,,,[대면수업]
2021 학년도,1학기,학부,물리학전공,PHY1101,23,일반물리실험I,1.0,목 17:30~19:20 [R103],2.0,정명화,15,,,,,,,,,전학년,1학년,,,[대면수업]
2021 학년도,1학기,학부,물리학전공,PHY1101,24,일반물리실험I,1.0,목 17:30~19:20 [R107],2.0,유효빈,16,,,,,,,,,전학년,1학년,,,[대면수업]
2021 학년도,1학기,학부,물리학전공,PHY1101,25,일반물리실험I,1.0,금 13:30~15:20 [R103],2.0,양상모,19,,,,,,,,,전학년,1학년,,,[대면수업]
2021 학년도,1학기,학부,물리학전공,PHY1101,26,일반물리실험I,1.0,금 13:30~15:20 [R107],2.0,김현정,18,,,,,,,,,전학년,1학년,,,[대면수업]
2021 학년도,1학기,학부,물리학전공,PHY1101,27,일반물리실험I,1.0,금 15:30~17:20 [R103],2.0,양상모,18,,,,,,,,,전학년,1학년,,,[대면수업]
2021 학년도,1학기,학부,물리학전공,PHY1101,28,일반물리실험I,1.0,금 15:30~17:20 [R107],2.0,이범훈,19,,,,,,,,,전학년,1학년,,,[대면수업]
2021 학년도,1학기,학부,물리학전공,PHY2001,1,역학I,3.0,"수,금 09:00~10:15",3.0,Scopel Stefano,74,O,,,,,,,,전학년,2학년,,,
2021 학년도,1학기,학부,물리학전공,PHY2003,1,전자기학I,3.0,"화,목 13:30~14:45",3.0,김현정,62,O,,,,,,,,전학년,2학년,,"(=전자공학과 전자장론I, 둘 중 한과목만 학점인정)",
2021 학년도,1학기,학부,물리학전공,PHY2004,1,전자기학II,3.0,"수,금 13:30~14:45",3.0,이범훈,22,O,,,,,,,,전학년,2학년,,,
2021 학년도,1학기,학부,물리학전공,PHY2005,1,수리물리학I,3.0,"월,수 10:30~11:45",3.0,이범훈,67,O,,,,,,,,전학년,2학년,,,
2021 학년도,1학기,학부,물리학전공,PHY2101,1,실험물리학I,2.0,월 15:00~18:50 [R110],4.0,이기진,14,,,,,,,,,전학년,2학년,,,[대면수업]
2021 학년도,1학기,학부,물리학전공,PHY2101,2,실험물리학I,2.0,수 15:00~18:50 [R110],4.0,정명화,14,,,,,,,,,전학년,2학년,,,[대면수업]
2021 학년도,1학기,학부,물리학전공,PHY2101,3,실험물리학I,2.0,목 15:00~18:50 [R110],4.0,이기진,9,,,,,,,,,전학년,2학년,,,[대면수업]
2021 학년도,1학기,학부,물리학전공,PHY2101,4,실험물리학I,2.0,금 15:00~18:50 [R110],4.0,정명화,14,,,,,,,,,전학년,2학년,,,[대면수업]
2021 학년도,1학기,학부,물리학전공,PHY3001,1,양자물리학I,3.0,"월,수 12:00~13:15 [K301]",3.0,김도석,61,,,,,,,,,전학년,3학년,,,[대면수업]
2021 학년도,1학기,학부,물리학전공,PHY3003,1,열역학,3.0,"화,목 12:00~13:15",3.0,박정혁,66,,,,,,,,,전학년,3학년,,,
2021 학년도,1학기,학부,물리학전공,PHY3101,1,실험물리학III,2.0,월 15:00~18:50 [R108],4.0,김현정,12,,,,,,,,,전학년,3학년,,,[대면수업]
2021 학년도,1학기,학부,물리학전공,PHY3101,2,실험물리학III,2.0,수 15:00~18:50 [R108],4.0,김현정,14,,,,,,,,,전학년,3학년,,,[대면수업]
2021 학년도,1학기,학부,물리학전공,PHY3101,3,실험물리학III,2.0,목 15:00~18:50 [R108],4.0,장준익,14,,,,,,,,,전학년,3학년,,,[대면수업]
