학년도,학기,소속,학과,과목번호,분반,과목명,학점,수업시간/강의실,시간,교수진,수강생수,영어강의,중국어강의,공학인증,국제학생,Honors과목,홀짝구분,승인과목,시험일자,수강대상,권장학년,수강신청 참조사항,과목 설명,비고
2020 학년도,1학기,학부,물리학전공,PHY1001,5,일반물리I,3.0,"화,목 12:00~13:15 [K203]",3.0,정명화,74,,,,,,,,,전학년,1학년,,,
2020 학년도,1학기,학부,물리학전공,PHY1001,6,일반물리I,3.0,"화,목 13:30~14:45 [AS414]",3.0,유효빈,77,,,,,,,,,전학년,1학년,,,
2020 학년도,1학기,학부,물리학전공,PHY1001,7,일반물리I,3.0,"화,목 15:00~16:15",3.0,장준익,74,,,,,,,,,전학년,1학년,,,
2020 학년도,1학기,학부,물리학전공,PHY1001,8,일반물리I,3.0,"수,금 09:00~10:15 [AS414]",3.0,박영재,73,,,,,,,,,전학년,1학년,,,
2020 학년도,1학기,학부,물리학전공,PHY1001,9,일반물리I,3.0,"수,금 13:30~14:45 [K202]",3.0,손원민,71,,,O,,,,,,전학년,1학년,,,공학인증
2020 학년도,1학기,학부,물리학전공,PHY1001,10,일반물리I,3.0,"수,금 15:00~16:15 [K202]",3.0,손원민,70,,,,,,,,,전학년,1학년,,,
2020 학년도,1학기,학부,물리학전공,PHY1101,1,일반물리실험I,1.0,월 13:30~15:20 [R103],2.0,김도석,17,,,,,,,,,전학년,1학년,,,
2020 학년도,1학기,학부,물리학전공,PHY1101,2,일반물리실험I,1.0,월 13:30~15:20 [R107],2.0,김원태,20,,,,,,,,,전학년,1학년,,,
2020 학년도,1학기,학부,물리학전공,PHY1101,3,일반물리실험I,1.0,월 15:30~17:20 [R103],2.0,김도석,15,,,,,,,,,전학년,1학년,,,
2020 학년도,1학기,학부,물리학전공,PHY1101,4,일반물리실험I,1.0,월 15:30~17:20 [R107],2.0,이범훈,19,,,,,,,,,전학년,1학년,,,
2020 학년도,1학기,학부,물리학전공,PHY1101,5,일반물리실험I,1.0,월 17:30~19:20 [R103],2.0,장준익,16,,,,,,,,,전학년,1학년,,,
2020 학년도,1학기,학부,물리학전공,PHY1101,6,일반물리실험I,1.0,월 17:30~19:20 [R107],2.0,정명화,17,,,,,,,,,전학년,1학년,,,
2020 학년도,1학기,학부,물리학전공,PHY1101,7,일반물리실험I,1.0,화 13:30~15:20 [R103],2.0,이기진,20,,,,,,,,,전학년,1학년,,,
2020 학년도,1학기,학부,물리학전공,PHY1101,8,일반물리실험I,1.0,화 13:30~15:20 [R107],2.0,정현식,20,,,,,,,,,전학년,1학년,,,
2020 학년도,1학기,학부,물리학전공,PHY1101,9,일반물리실험I,1.0,화 15:30~17:20 [R103],2.0,유효빈,18,,,,,,,,,전학년,1학년,,,
2020 학년도,1학기,학부,물리학전공,PHY1101,10,일반물리실험I,1.0,화 15:30~17:20 [R107],2.0,손원민,19,,,,,,,,,전학년,1학년,,,
2020 학년도,1학기,학부,물리학전공,PHY1101,11,일반물리실험I,1.0,화 17:30~19:20 [R103],2.0,정명화,17,,,,,,,,,전학년,1학년,,,
2020 학년도,1학기,학부,물리학전공,PHY1101,12,일반물리실험I,1.0,화 17:30~19:20 [R107],2.0,유효빈,17,,,,,,,,,전학년,1학년,,,
2020 학년도,1학기,학부,물리학전공,PHY1101,13,일반물리실험I,1.0,수 13:30~15:20 [R103],2.0,Scopel Stefano,19,O,,,,,,,,전학년,1학년,,,
2020 학년도,1학기,학부,물리학전공,PHY1101,14,일반물리실험I,1.0,수 13:30~15:20 [R107],2.0,양상모,18,,,,,,,,,전학년,1학년,,,
2020 학년도,1학기,학부,물리학전공,PHY1101,15,일반물리실험I,1.0,수 15:30~17:20 [R103],2.0,김원태,19,,,,,,,,,전학년,1학년,,,
2020 학년도,1학기,학부,물리학전공,PHY1101,16,일반물리실험I,1.0,수 15:30~17:20 [R107],2.0,이현철,19,,,,,,,,,전학년,1학년,,,
2020 학년도,1학기,학부,물리학전공,PHY1101,17,일반물리실험I,1.0,수 17:30~19:20 [R103],2.0,양상모,20,,,,,,,,,전학년,1학년,,,
2020 학년도,1학기,학부,물리학전공,PHY1101,18,일반물리실험I,1.0,수 17:30~19:20 [R107],2.0,이현철,18,,,O,,,,,,전학년,1학년,,,
2020 학년도,1학기,학부,물리학전공,PHY1101,19,일반물리실험I,1.0,목 13:30~15:20 [R103],2.0,손원민,18,,,,,,,,,전학년,1학년,,,
2020 학년도,1학기,학부,물리학전공,PHY1101,20,일반물리실험I,1.0,목 13:30~15:20 [R107],2.0,이현철,18,,,,,,,,,전학년,1학년,,,
2020 학년도,1학기,학부,물리학전공,PHY1101,21,일반물리실험I,1.0,목 15:30~17:20 [R103],2.0,유효빈,18,,,,,,,,,전학년,1학년,,,
2020 학년도,1학기,학부,물리학전공,PHY1101,22,일반물리실험I,1.0,목 15:30~17:20 [R107],2.0,김원태,18,,,,,,,,,전학년,1학년,,,
2020 학년도,1학기,학부,물리학전공,PHY1101,23,일반물리실험I,1.0,목 17:30~19:20 [R103],2.0,이범훈,16,,,,,,,,,전학년,1학년,,,
2020 학년도,1학기,학부,물리학전공,PHY1101,24,일반물리실험I,1.0,목 17:30~19:20 [R107],2.0,양상모,15,,,O,,,,,,전학년,1학년,,,
2020 학년도,1학기,학부,물리학전공,PHY1101,25,일반물리실험I,1.0,금 13:30~15:20 [R103],2.0,Scopel Stefano,16,O,,,,,,,,전학년,1학년,,,
2020 학년도,1학기,학부,물리학전공,PHY1101,26,일반물리실험I,1.0,금 13:30~15:20 [R107],2.0,유효빈,17,,,,,,,,,전학년,1학년,,,
2020 학년도,1학기,학부,물리학전공,PHY1101,27,일반물리실험I,1.0,금 15:30~17:20 [R103],2.0,Scopel Stefano,15,O,,,,,,,,전학년,1학년,,,
2020 학년도,1학기,학부,물리학전공,PHY1101,28,일반물리실험I,1.0,금 15:30~17:20 [R107],2.0,이범훈,18,,,,,,,,,전학년,1학년,,,
2020 학년도,1학기,학부,물리학전공,PHY1101,29,일반물리실험I,1.0,금 17:30~19:20,2.0,유효빈,16,,,,,,,,,전학년,1학년,,,
2020 학년도,1학기,학부,물리학전공,PHY1101,30,일반물리실험I,1.0,금 17:30~19:20,2.0,양상모,16,,,,,,,,,전학년,1학년,,,
2020 학년도,1학기,학부,물리학전공,PHY2001,1,역학I,3.0,"수,금 09:00~10:15 [AS303]",3.0,Scopel Stefano,56,O,,,,,,,,"2,3,4학년",2학년,,,
2020 학년도,1학기,학부,물리학전공,PHY2003,1,전자기학I,3.0,"화,목 13:30~14:45 [RA406B]",3.0,김원태,52,O,,,,,,,,"2,3,4학년",2학년,,"(=전자공학과 전자장론I, 둘 중 한과목만 학점인정)",
2020 학년도,1학기,학부,물리학전공,PHY2004,1,전자기학II,3.0,"수,금 13:30~14:45 [AS311]",3.0,이범훈,18,O,,,,,,,,"2,3,4학년",2학년,,,
2020 학년도,1학기,학부,물리학전공,PHY2005,1,수리물리학I,3.0,"월,수 10:30~11:45 [RA406B]",3.0,이현철,58,O,,,,,,,,"2,3,4학년",2학년,,,
2020 학년도,1학기,학부,물리학전공,PHY2101,1,실험물리학I,2.0,월 15:00~18:50 [R110],4.0,양상모,16,,,,,,,,,"2,3,4학년",2학년,,,
2020 학년도,1학기,학부,물리학전공,PHY2101,2,실험물리학I,2.0,수 15:00~18:50 [R110],4.0,정명화,12,,,,,,,,,"2,3,4학년",2학년,,,
2020 학년도,1학기,학부,물리학전공,PHY2101,3,실험물리학I,2.0,목 15:00~18:50 [R110],4.0,이기진,13,,,,,,,,,"2,3,4학년",2학년,,,
2020 학년도,1학기,학부,물리학전공,PHY2101,4,실험물리학I,2.0,금 15:00~18:50 [R110],4.0,김도석,12,,,,,,,,,"2,3,4학년",2학년,,,
2020 학년도,1학기,학부,물리학전공,PHY3001,1,양자물리학I,3.0,"월,수 12:00~13:15 [RA410]",3.0,김도석,43,,,,,,,,,"2,3,4학년",3학년,,,
2020 학년도,1학기,학부,물리학전공,PHY3003,1,열역학,3.0,"화,목 12:00~13:15 [AS412]",3.0,이기진,52,,,,,,,,,"2,3,4학년",3학년,,,
2020 학년도,1학기,학부,물리학전공,PHY3101,1,실험물리학III,2.0,월 15:00~18:50 [R108],4.0,정현식,17,,,,,,,,,"2,3,4학년",3학년,,,
2020 학년도,1학기,학부,물리학전공,PHY3101,2,실험물리학III,2.0,수 15:00~18:50 [R108],4.0,장준익,15,,,,,,,,,"2,3,4학년",3학년,,,
2020 학년도,1학기,학부,물리학전공,PHY3101,3,실험물리학III,2.0,목 15:00~18:50 [R108],4.0,정명화,15,,,,,,,,,"2,3,4학년",3학년,,,
2020 학년도,1학기,학부,물리학전공,PHY4001,1,고체물리학I,3.0,"화,목 15:00~16:15 [RA310]",3.0,양상모,25,O,,,,,,,,"2,3,4학년",3-4학년,,,
2020 학년도,1학기,학부,물리학전공,PHY4003,1,현대광학I,3.0,"화,목 09:00~10:15 [AS305]",3.0,장준익,23,O,,,,,,,,"2,3,4학년",3-4학년,,,
2020 학년도,1학기,학부,물리학전공,PHY4005,1,기초입자이론I,3.0,"수,금 15:00~16:15 [AS311]",3.0,박영재,15,,,,,,,,,"2,3,4학년",4학년,,,
