학년도,학기,소속,학과,과목번호,분반,과목명,학점,수업시간/강의실,시간,교수진,수강생수,영어강의,중국어강의,공학인증,국제학생,Honors과목,홀짝구분,승인과목,시험일자,수강대상,권장학년,수강신청 참조사항,과목 설명,비고
2016 학년도,2학기,학부,학부,ZGKAP22,1,학문한국어2(교환학생용),12.0,"월,화,수,목,금 14:30~16:30",6.0,이춘희,6,,,,,,,,,,1-4학년,,,
2016 학년도,2학기,학부,학부,ZGKAP25,1,일반한국어5(교환학생용),12.0,"월,화,수,목,금 13:30~16:30",6.0,"오경숙, 조수진",4,,,,,,,,,,1-4학년,,,
2016 학년도,2학기,학부,학부,ZGKAP25,2,일반한국어5(교환학생용),12.0,"월,화,수,목,금 13:30~14:30",5.0,박선미,2,,,,,,,,,,1-4학년,,,
2016 학년도,2학기,학부,영미어문전공,ENG2001,1,영문학개론,3.0,월 09:00~10:15 / 수 10:30~11:45 [J313],3.0,"Disney, Daniel James Philip",29,O,,,,,,,,전학년,1-4학년,,,
2016 학년도,2학기,학부,영미어문전공,ENG2002,1,영문학배경,3.0,"화,목 09:00~10:15 [J107]",3.0,김치헌,52,O,,,,,,,,전학년,2-4학년,,,
2016 학년도,2학기,학부,영미어문전공,ENG2003,1,언어학개론,3.0,"수,금 09:00~10:15 [J102]",3.0,이성범,50,,,,,,,,,전학년,1-4학년,,,
2016 학년도,2학기,학부,영미어문전공,ENG2004,1,현대영미문학,3.0,"화,목 12:00~13:15 [J313]",3.0,신경원,14,,,,,,,,,전학년,2-4학년,,,
2016 학년도,2학기,학부,영미어문전공,ENG2101,1,영문학작문,3.0,월 15:00~16:15 / 수 16:30~17:45 [J207],3.0,"Disney, Daniel James Philip",18,O,,,,,,,,"1,2학년",1-2학년,,,1-2학년 전용
2016 학년도,2학기,학부,영미어문전공,ENG2101,2,영문학작문,3.0,월 12:00~13:15 / 금 10:30~11:45 [J202],3.0,윤주옥,13,O,,,,,,,,"3,4학년",1-2학년,,,3-4학년
2016 학년도,2학기,학부,영미어문전공,ENG2101,3,영문학작문,3.0,"수,금 15:00~16:15 [J315]",3.0,손일수,18,O,,,,,,,,"1,2학년",1-2학년,,,1-2학년 전용
2016 학년도,2학기,학부,영미어문전공,ENG2103,1,작문과수사학,3.0,"화,목 10:30~11:45 [J319]",3.0,채서영,20,,,,,,,,,"2,3,4학년",2-4학년,,영작문연습(ENG2107)의 대체과목,2-4학년
2016 학년도,2학기,학부,영미어문전공,ENG2104,1,실용영문법,3.0,"화,목 15:00~16:15 [D209A]",3.0,Yoo Isaiah WonHo,72,O,,,,,,,,전학년,2-4학년,,,
2016 학년도,2학기,학부,영미어문전공,ENG3002,1,초기영문학,3.0,월 13:30~14:45 / 금 12:00~13:15 [J217],3.0,윤주옥,13,,,,,,,,,전학년,2-4학년,,,
2016 학년도,2학기,학부,영미어문전공,ENG3004,1,셰익스피어,3.0,"화,목 13:30~14:45 [J602]",3.0,김태원,30,,,,,,,,,"2,3,4학년",2-4학년,,,2-4학년
2016 학년도,2학기,학부,영미어문전공,ENG3011,1,19세기미국문학,3.0,월 13:30~14:45 / 금 12:00~13:15 [J315],3.0,"Noble, Marianne",17,O,,,,,,,,"2,3,4학년",2-4학년,,,2-4학년
2016 학년도,2학기,학부,영미어문전공,ENG3101,1,현대시,3.0,월 10:30~11:45 / 수 12:00~13:15 [J313],3.0,"Disney, Daniel James Philip",18,O,,,,,,,,전학년,2-4학년,,,
2016 학년도,2학기,학부,영미어문전공,ENG3108,1,최근미국문학,3.0,"수,금 09:00~10:15 [J602]",3.0,황은주,24,,,,,,,,,"2,3,4학년",2-4학년,,,2-4학년
2016 학년도,2학기,학부,영미어문전공,ENG3201,1,신화와문학,3.0,"화,목 16:30~17:45 [J602]",3.0,김태원,32,,,,,,,,,"2,3,4학년",2-4학년,,,2-4학년
2016 학년도,2학기,학부,영미어문전공,ENG3208,1,번역의이론과실제,3.0,"월,금 16:30~17:45 [J315]",3.0,윤주옥,17,,,,,,,,,"2,3,4학년",2-4학년,,,2-4학년
2016 학년도,2학기,학부,영미어문전공,ENG3209,1,공상과학문학,3.0,"수,금 13:30~14:45 [J602]",3.0,황은주,26,,,,,,,,,"2,3,4학년",2-4학년,,,2-4학년
2016 학년도,2학기,학부,영미어문전공,ENG3222,1,소설의기원과발달,3.0,"화,목 15:00~16:15 [J321]",3.0,신경원,9,,,,,,,,,전학년,2-4학년,,,
2016 학년도,2학기,학부,영미어문전공,ENG3225,1,영국소수민족문학,3.0,"화,목 10:30~11:45 [J317]",3.0,김영주,17,,,,,,,,,전학년,2-4학년,,,2-4학년
2016 학년도,2학기,학부,영미어문전공,ENG3228,1,여행문학,3.0,월 15:00~16:15 / 수 16:30~17:45 [J327],3.0,BonfiglioRichardPaul,17,O,,,,,,,,"2,3,4학년",2-4학년,,2018이후 학번 미국문화 전공인정불가,2-4학년
2016 학년도,2학기,학부,영미어문전공,ENG3303,1,영어사,3.0,"수,금 15:00~16:15 [J307]",3.0,이성범,35,,,,,,,,,전학년,2-4학년,,영어의이해(AMC2026)의 대체과목,
2016 학년도,2학기,학부,영미어문전공,ENG3304,1,영어음운론,3.0,월 10:30~11:45 / 수 12:00~13:15 [J315],3.0,정인기,15,O,,,,,,,,"2,3,4학년",2-4학년,,,2-4학년
2016 학년도,2학기,학부,영미어문전공,ENG3309,1,언어와인지,3.0,"화,목 16:30~17:45 [D201]",3.0,조숙환,19,,,,,,,,,"2,3,4학년",2-4학년,,,2-4학년
2016 학년도,2학기,학부,영미어문전공,ENG3312,1,언어와사회,3.0,"수,금 13:30~14:45 [J209]",3.0,채서영,26,,,,,,,O,,"2,3,4학년",2-4학년,,,수강허가과목(과사무실로 연락요망)
2016 학년도,2학기,학부,영미어문전공,ENG4099,1,개별연구논문,3.0,목 18:00~20:45 [J114],3.0,김영주,1,,,,,,,,,"3,4학년",3-4학년,,,
2016 학년도,2학기,학부,영미어문전공,ENGG004,1,19세기영국문학프로세미나,3.0,화 15:00~18:00 [J111],3.0,BonfiglioRichardPaul,2,O,,,,,,,,"3,4학년",3-4학년,,대학원초급과목,
2016 학년도,2학기,학부,영미어문전공,ENGG204,1,음운론I,3.0,월 14:00~17:00 [J616],3.0,정인기,2,,,,,,,,,"3,4학년",3-4학년,,대학원초급과목,
2016 학년도,2학기,학부,사학전공,HIS2002,1,현대세계의역사적이해,3.0,"화,목 15:00~16:15 [J325]",3.0,이종훈,20,,,,,,,,,전학년,1-2학년,,,
2016 학년도,2학기,학부,사학전공,HIS2003,1,한국사개론,3.0,월 09:00~10:15 / 수 10:30~11:45 [J327],3.0,김아네스,27,,,,,,,,,전학년,2-4학년,,"구 한국사개설I,II 통합과목",
2016 학년도,2학기,학부,사학전공,HIS2004,1,동아시아사개론,3.0,"화,목 12:00~13:15 [J307]",3.0,전인갑,48,,,,,,,,,전학년,2-4학년,,"구 동양사개설I,II 통합과목",
2016 학년도,2학기,학부,사학전공,HIS2005,1,서양사개론,3.0,"화,목 13:30~14:45 [J209]",3.0,박효근,47,,,,,,,,,전학년,2-4학년,,"구 서양사개설I,II 통합과목",
2016 학년도,2학기,학부,사학전공,HIS3006,1,중국고대사,3.0,"수,금 15:00~16:15 [J107]",3.0,정면,59,,,,,,,,,전학년,2-4학년,,,
2016 학년도,2학기,학부,사학전공,HIS3010,1,중국현대사,3.0,"화,목 15:00~16:15 [J307]",3.0,전인갑,59,,,,,,,,,전학년,2-4학년,,,
2016 학년도,2학기,학부,사학전공,HIS3012,1,근대일본의형성,3.0,월 13:30~14:45 / 금 12:00~13:15 [J602],3.0,정녕,32,,,,,,,,,전학년,1-4학년,,,
2016 학년도,2학기,학부,사학전공,HIS3020,1,오리엔트문명사,3.0,"월,금 16:30~17:45 [J325]",3.0,오흥식,27,,,,,,,,,전학년,2-4학년,,,
2016 학년도,2학기,학부,사학전공,HIS3025,1,프랑스혁명과나폴레옹시대사,3.0,"화,목 12:00~13:15 [J204]",3.0,백인호,21,,,,,,,,,전학년,2-4학년,,,
2016 학년도,2학기,학부,사학전공,HIS3038,1,현대미국의역사적이해,3.0,월 13:30~14:45 / 금 12:00~13:15 [J102],3.0,권은혜,53,O,,,,,,,,전학년,2-4학년,,,
2016 학년도,2학기,학부,사학전공,HIS3049,1,한국독립운동사,3.0,"화,목 10:30~11:45 [J327]",3.0,최기영,26,,,,,,,,,전학년,2-4학년,,,
2016 학년도,2학기,학부,사학전공,HIS3052,1,한국금석학,3.0,"화,목 15:00~16:15 [J323]",3.0,조범환,12,,,,,,,,,전학년,2-4학년,,,
2016 학년도,2학기,학부,사학전공,HIS3060,1,동아시아의국제질서,3.0,"화,목 10:30~11:45 [J307]",3.0,전용만,45,,,,,,,,,전학년,2-4학년,,,
2016 학년도,2학기,학부,사학전공,HIS3062,1,서양문화사,3.0,월 15:00~16:15 / 수 16:30~17:45 [J313],3.0,백인호,19,O,,,,,,,,전학년,2-4학년,,,
2016 학년도,2학기,학부,사학전공,HIS3073,1,문화유산현장실습4,1.0,화 16:30~18:15 [J118],2.0,계승범,50,,,,,,,,,전학년,1-4학년,,,
2016 학년도,2학기,학부,사학전공,HIS3080,1,EU의역사,3.0,"화,목 09:00~10:15 [J215]",3.0,윤석준,24,,,,,,,,,전학년,2-4학년,,,
2016 학년도,2학기,학부,사학전공,HIS4003,1,한국사특강3,3.0,월 10:30~11:45 / 수 12:00~13:15 [J323],3.0,조범환,12,,,,,,,,,전학년,3-4학년,,,Honors Program 과목
2016 학년도,2학기,학부,사학전공,HIS4014,1,서양사특강3,3.0,"수,금 13:30~14:45 [J315]",3.0,임지현,16,,,,,,,,,전학년,2-4학년,,,Honors Program 과목
2016 학년도,2학기,학부,사학전공,HIS4018,1,서양사명저해제2,3.0,"화,목 09:00~10:15 [J204]",3.0,백인호,7,,,,,,,,,전학년,3-4학년,,구 서양사강독2(교과목명변경),Honors Program 과목
2016 학년도,2학기,학부,사학전공,HIS4031,1,역사학논문쓰기,3.0,"화,목 13:30~14:45 [J319]",3.0,계승범,4,,,,,,,,,전학년,3-4학년,,,
2016 학년도,2학기,학부,사학전공,HISG001,1,역사연구연습,3.0,수 15:00~18:00 [J925],3.0,임상우,3,,,,,,,,,전학년,3-4학년,,대학원초급과목,
2016 학년도,2학기,학부,사학전공,HISG305,1,서양현대사연습,3.0,목 15:00~18:00 [J909],3.0,임지현,1,,,,,,,,,전학년,3-4학년,,대학원초급과목,
2016 학년도,2학기,학부,사학전공,HISQ983,1,역사교과교재연구및지도법,3.0,월 10:30~11:45 / 수 12:00~13:15 [J321],3.0,백은진,5,,,,,,,,,전학년,2-4학년,,교직이수자만 전공학점으로 인정,"종교,철학교과연구및지도법과 합반/교직이수자만 전공학점 인정"
2016 학년도,2학기,학부,철학전공,PHI2001,1,철학개론,3.0,"수,금 15:00~16:15 [J102]",3.0,서상복,86,,,,,,,,,전학년,2-4학년,,,
2016 학년도,2학기,학부,철학전공,PHI2004,1,한국철학사,3.0,"월,금 16:30~17:45 [J215]",3.0,조성환,23,,,,,,,,,전학년,2-4학년,,,
2016 학년도,2학기,학부,철학전공,PHI2007,1,인식론,3.0,"수,금 09:00~10:15 [J107]",3.0,석기용,53,,,,,,,,,전학년,2-4학년,,,
2016 학년도,2학기,학부,철학전공,PHI3003,1,서양근대철학사,3.0,"화,목 10:30~11:45 [J204]",3.0,"Kim, Halla",19,O,,,,,,,,전학년,2-4학년,,,
2016 학년도,2학기,학부,철학전공,PHI3004,1,서양현대철학사,3.0,월 10:30~11:45 / 수 12:00~13:15 [J107],3.0,서동욱,37,,,,,,,,,전학년,2-4학년,,,
2016 학년도,2학기,학부,철학전공,PHI3010,1,영국경험론,3.0,"수,금 13:30~14:45 [J217]",3.0,김종원,36,,,,,,,,,전학년,2-4학년,,,
2016 학년도,2학기,학부,철학전공,PHI3027,1,과학철학,3.0,"화,목 15:00~16:15 [J102]",3.0,김영건,56,,,,,,,,,전학년,2-4학년,,,
2016 학년도,2학기,학부,철학전공,PHI3030,1,언어철학,3.0,월 10:30~11:45 / 수 12:00~13:15 [J307],3.0,오은영,45,O,,,,,,,,전학년,2-4학년,,,
2016 학년도,2학기,학부,철학전공,PHI3036,1,중국근현대철학사,3.0,"화,목 12:00~13:15 [J315]",3.0,류희성,16,,,,,,,,,전학년,2-4학년,,,
2016 학년도,2학기,학부,철학전공,PHI3039,1,불가철학,3.0,"화,목 12:00~13:15 [J102]",3.0,김진영,53,,,,,,,,,전학년,2-4학년,,,
2016 학년도,2학기,학부,철학전공,PHI3044,1,양명학,3.0,"화,목 13:30~14:45 [J315]",3.0,정종모,19,,,,,,,,,전학년,2-4학년,,구16-062 몸의철학 대체과목,
2016 학년도,2학기,학부,철학전공,PHI4003,1,스콜라철학,3.0,월 15:00~16:15 / 수 16:30~17:45 [J325],3.0,이상섭,19,,,,,,,,,전학년,2-4학년,,,
2016 학년도,2학기,학부,철학전공,PHI4009,1,윤리학특강,3.0,"화,목 15:00~16:15 [J317]",3.0,홍우람,17,,,,,,,,,전학년,2-4학년,,,
2016 학년도,2학기,학부,철학전공,PHI4018,1,중국철학특강,3.0,"화,목 09:00~10:15 [J313]",3.0,박혜순,15,,,,,,,,,"2,3,4학년",2-4학년,,,
2016 학년도,2학기,학부,철학전공,PHI4036,1,동양철학의원리,3.0,"화,목 16:30~17:45 [J317]",3.0,정재현,8,,,,,,,,,전학년,1-4학년,,,Honors Program 과목
2016 학년도,2학기,학부,철학전공,PHIG081,1,서양철학연습,3.0,월 15:00~18:00 [J323],3.0,서동욱,5,,,,,,,,,"3,4학년",1-4학년,,대학원초급과목,학석사연계과정 과목
2016 학년도,2학기,학부,수학전공,MAT1060,1,미적분학실습II,1.0,수 15:30~17:20 [RA205],2.0,김종락,20,,,,,,,,,전학년,1학년,,,
2016 학년도,2학기,학부,수학전공,MAT1060,2,미적분학실습II,1.0,월 15:00~16:50 [RA205],2.0,김종락,19,,,,,,,,,전학년,1학년,,,
2016 학년도,2학기,학부,수학전공,MAT1060,3,미적분학실습II,1.0,월 17:00~18:50 [RA205],2.0,김종락,17,,,,,,,,,전학년,1학년,,,
2016 학년도,2학기,학부,수학전공,MAT1060,4,미적분학실습II,1.0,수 13:30~15:20 [RA205],2.0,김종락,18,,,,,,,,,전학년,1학년,,,
2016 학년도,2학기,학부,수학전공,MAT1060,5,미적분학실습II,1.0,금 13:30~15:20 [RA205],2.0,김종락,10,,,,,,,,,전학년,1학년,,,
2016 학년도,2학기,학부,수학전공,MAT1060,6,미적분학실습II,1.0,금 15:30~17:20 [RA205],2.0,김종락,18,,,,,,,,,전학년,1학년,,,
2016 학년도,2학기,학부,수학전공,MAT2110,1,선형대수학,3.0,월 09:00~10:15 / 수 10:30~11:45 [RA308],3.0,조상현,63,,,O,,,,,,전학년,2학년,,,
2016 학년도,2학기,학부,수학전공,MAT2110,2,선형대수학,3.0,"화,목 13:30~14:45 [K203]",3.0,최미란,72,,,O,,,,,,전학년,2학년,,,
2016 학년도,2학기,학부,수학전공,MAT2110,3,선형대수학,3.0,"수,금 13:30~14:45 [RA308]",3.0,김영경,56,,,,,,,,,전학년,2학년,,,
2016 학년도,2학기,학부,수학전공,MAT2120,1,정수론,3.0,"화,목 15:00~16:15 [RA408]",3.0,조장현,65,,,O,,,,,,전학년,2학년,,,
2016 학년도,2학기,학부,수학전공,MAT2120,2,정수론,3.0,월 09:00~10:15 / 수 10:30~11:45 [RA310],3.0,조성희,55,,,O,,,,,,전학년,2학년,,,
2016 학년도,2학기,학부,수학전공,MAT2220,1,고등미적분학II,3.0,월 10:30~11:45 / 수 12:00~13:15 [RA308],3.0,이영란,67,,,,,,,,,전학년,2학년,,,
2016 학년도,2학기,학부,수학전공,MAT2220,2,고등미적분학II,3.0,"화,목 10:30~11:45 [RA308]",3.0,김현석,42,,,,,,,,,전학년,2학년,,,
2016 학년도,2학기,학부,수학전공,MAT2230,1,미분방정식,3.0,"화,목 10:30~11:45 [RA408]",3.0,박성호,64,,,,,,,,,전학년,2학년,,,
2016 학년도,2학기,학부,수학전공,MAT2230,2,미분방정식,3.0,"수,금 13:30~14:45 [RA408]",3.0,신창언,49,,,,,,,,,전학년,2학년,,,
2016 학년도,2학기,학부,수학전공,MAT2420,1,응용수학II,3.0,"수,금 09:00~10:15 [RA310]",3.0,조성희,40,,,O,,,짝수,,,전학년,2학년,컴퓨터공학전공(가능),,"컴퓨터공학전공(가능), 짝수학번 전용"
2016 학년도,2학기,학부,수학전공,MAT2420,2,응용수학II,3.0,"수,금 13:30~14:45 [RA310]",3.0,조성희,37,,,O,,,홀수,,,전학년,2학년,컴퓨터공학전공(가능),,"컴퓨터공학전공(가능), 홀수학번 전용"
2016 학년도,2학기,학부,수학전공,MAT2510,1,푸리에해석및응용,3.0,"화,목 09:00~10:15 [RA408]",3.0,임경수,20,,,,,,,,,전학년,2-4학년,,,
2016 학년도,2학기,학부,수학전공,MAT3020,1,통계학입문,3.0,월 09:00~10:15 / 수 10:30~11:45 [RA408],3.0,임경필,48,,,O,,,,,,전학년,2학년,,응용수학I(MAT2410)과 동등한 과목임,
2016 학년도,2학기,학부,수학전공,MAT3020,2,통계학입문,3.0,"화,목 09:00~10:15 [RA308]",3.0,임경필,49,,,O,,,,,,전학년,2학년,,응용수학I(MAT2410)과 동등한 과목임,
2016 학년도,2학기,학부,수학전공,MAT3310,1,현대기하학,3.0,"화,목 13:30~14:45 [RA406B]",3.0,김종수,19,,,,,,,,,전학년,3-4학년,,,
2016 학년도,2학기,학부,수학전공,MAT3410,1,확률론입문,3.0,"화,목 12:00~13:15 [RA308]",3.0,김현석,36,,,,,,,,,전학년,3-4학년,,,
2016 학년도,2학기,학부,수학전공,MAT3420,1,금융수학,3.0,"화,목 15:00~16:15 [RA410]",3.0,이재성,65,,,,,,,,,전학년,3-4학년,,,
2016 학년도,2학기,학부,수학전공,MAT4120,1,추상대수학II,3.0,월 10:30~11:45 / 수 12:00~13:15 [RA310],3.0,오영탁,22,,,,,,,,,전학년,3학년,,,
2016 학년도,2학기,학부,수학전공,MAT4220,1,복소수함수론II,3.0,"화,목 13:30~14:45 [RA406A]",3.0,정순영,16,,,,,,,,,전학년,3학년,,,
2016 학년도,2학기,학부,수학전공,MAT4320,1,위상수학개론I,3.0,월 12:00~13:15 / 금 10:30~11:45 [RA310],3.0,조장현,58,O,,,,,,,,전학년,3학년,,,
2016 학년도,2학기,학부,수학전공,MAT4331,1,산업수학(캡스톤디자인),3.0,월 10:30~11:45 / 수 12:00~13:15 [RA406A],3.0,김종락,21,,,,,,,,,전학년,3-4학년,,,
2016 학년도,2학기,학부,수학전공,MAT4510,1,학부개별연구,3.0,,,김현석,1,,,,,,,,,"3,4학년",3-4학년,,"특수연구, 전공학점으로 인정되지 않음",
2016 학년도,2학기,학부,수학전공,MATG110,1,고급선형대수학,3.0,월 15:00~16:15 / 수 16:30~17:45 [R1418],3.0,오영탁,14,,,,,,,,,전학년,4학년,,"대학원초급과목,구MAT5110/구 선형대수학II의대체과목",
2016 학년도,2학기,학부,수학전공,MATG220,1,실해석학II,3.0,"화,목 10:30~11:45 [R1412]",3.0,신창언,5,,,,,,,,,전학년,4학년,,"대학원초급과목,구MAT5220",
2016 학년도,2학기,학부,수학전공,MATQ982,1,수학교과논리및논술,3.0,"화,목 15:00~16:15 [J120]",3.0,김구연,6,,,,,,,,,전학년,2-4학년,,교직이수자만 전공학점으로 인정,
2016 학년도,2학기,학부,수학전공,MATQ983,1,수학교과교재연구및지도법,3.0,"화,목 12:00~13:15 [J120]",3.0,김구연,6,O,,,,,,,,전학년,2-4학년,,교직이수자만 전공학점으로 인정,
2016 학년도,2학기,학부,물리학전공,PHY1002,1,일반물리II,3.0,월 09:00~10:15 / 수 10:30~11:45 [RA410],3.0,조규만,50,,,,,,,,,전학년,1학년,컴퓨터공학전공(1전공 불가능),,컴퓨터학과 수강불가
2016 학년도,2학기,학부,물리학전공,PHY1002,2,일반물리II,3.0,"수,금 09:00~10:15 [RA204]",3.0,김도현,62,O,,,,,,,,전학년,1학년,컴퓨터공학전공(1전공 불가능),,컴퓨터학과 수강불가
2016 학년도,2학기,학부,물리학전공,PHY1002,3,일반물리II,3.0,월 12:00~13:15 / 금 10:30~11:45 [RA410],3.0,이범훈,71,,,,,,,,,전학년,1학년,컴퓨터공학전공(1전공 불가능),,컴퓨터학과 수강불가
2016 학년도,2학기,학부,물리학전공,PHY1002,4,일반물리II,3.0,"화,목 09:00~10:15 [K305]",3.0,손원민,50,,,O,,,,,,전학년,1학년,컴퓨터공학전공(가능),,컴퓨터학과전용반(공학인증)
2016 학년도,2학기,학부,물리학전공,PHY1002,5,일반물리II,3.0,"화,목 10:30~11:45 [RA310]",3.0,임채호,49,,,,,,,,,전학년,1학년,물리학전공(가능),,물리학과 전용반
2016 학년도,2학기,학부,물리학전공,PHY1002,6,일반물리II,3.0,"화,목 12:00~13:15 [RA410]",3.0,김도석,51,,,O,,,,,,전학년,1학년,컴퓨터공학전공(가능),,컴퓨터학과전용반(공학인증)
2016 학년도,2학기,학부,물리학전공,PHY1002,7,일반물리II,3.0,"화,목 15:00~16:15 [RA310]",3.0,박영재,79,,,,,,,,,전학년,1학년,컴퓨터공학전공(1전공 불가능),,컴퓨터학과 수강불가
2016 학년도,2학기,학부,물리학전공,PHY1002,8,일반물리II,3.0,"수,금 15:00~16:15 [RA410]",3.0,정명화,70,O,,,,,,,,전학년,1학년,컴퓨터공학전공(1전공 불가능),,컴퓨터학과 수강불가
2016 학년도,2학기,학부,물리학전공,PHY1102,1,일반물리실험II,1.0,월 13:30~15:20 [R103],2.0,손원민,17,,,,,,,,,전학년,1학년,컴퓨터공학전공(불가능),,컴퓨터학과 수강불가
2016 학년도,2학기,학부,물리학전공,PHY1102,2,일반물리실험II,1.0,월 13:30~15:20 [R107],2.0,임채호,17,,,,,,,,,전학년,1학년,컴퓨터공학전공(불가능),,컴퓨터학과 수강불가
2016 학년도,2학기,학부,물리학전공,PHY1102,3,일반물리실험II,1.0,월 15:30~17:20 [R103],2.0,박정혁,17,,,O,,,,,,전학년,1학년,컴퓨터공학전공(불가능),,컴퓨터학과 수강불가
2016 학년도,2학기,학부,물리학전공,PHY1102,4,일반물리실험II,1.0,월 15:30~17:20 [R107],2.0,이범훈,17,,,,,,,,,전학년,1학년,컴퓨터공학전공(불가능),,컴퓨터학과 수강불가
2016 학년도,2학기,학부,물리학전공,PHY1102,5,일반물리실험II,1.0,월 17:30~19:20 [R103],2.0,정현식,20,,,O,,,,,,전학년,1학년,컴퓨터공학전공(가능),,컴퓨터학과전용반(공학인증)
2016 학년도,2학기,학부,물리학전공,PHY1102,6,일반물리실험II,1.0,월 17:30~19:20 [R107],2.0,김도현,18,,,O,,,,,,전학년,1학년,컴퓨터공학전공(가능),,컴퓨터학과전용반(공학인증)
2016 학년도,2학기,학부,물리학전공,PHY1102,7,일반물리실험II,1.0,화 13:30~15:20 [R103],2.0,정현식,16,,,,,,,,,전학년,1학년,컴퓨터공학전공(불가능),,컴퓨터학과 수강불가
2016 학년도,2학기,학부,물리학전공,PHY1102,8,일반물리실험II,1.0,화 13:30~15:20 [R107],2.0,이범훈,15,,,,,,,,,전학년,1학년,컴퓨터공학전공(불가능),,컴퓨터학과 수강불가
2016 학년도,2학기,학부,물리학전공,PHY1102,9,일반물리실험II,1.0,화 15:30~17:20 [R103],2.0,김도석,17,,,,,,,,,전학년,1학년,컴퓨터공학전공(불가능),,컴퓨터학과 수강불가
2016 학년도,2학기,학부,물리학전공,PHY1102,10,일반물리실험II,1.0,화 15:30~17:20 [R107],2.0,이현철,15,,,,,,,,,전학년,1학년,컴퓨터공학전공(불가능),,컴퓨터학과 수강불가
2016 학년도,2학기,학부,물리학전공,PHY1102,11,일반물리실험II,1.0,화 17:30~19:20 [R103],2.0,임채호,17,,,,,,,,,전학년,1학년,컴퓨터공학전공(불가능),,컴퓨터학과 수강불가
2016 학년도,2학기,학부,물리학전공,PHY1102,12,일반물리실험II,1.0,화 17:30~19:20 [R107],2.0,손원민,16,,,,,,,,,전학년,1학년,컴퓨터공학전공(불가능),,컴퓨터학과 수강불가
2016 학년도,2학기,학부,물리학전공,PHY1102,13,일반물리실험II,1.0,수 13:30~15:20 [R103],2.0,김원태,17,,,,,,,,,전학년,1학년,컴퓨터공학전공(불가능),,컴퓨터학과 수강불가
2016 학년도,2학기,학부,물리학전공,PHY1102,14,일반물리실험II,1.0,수 13:30~15:20 [R107],2.0,박영재,17,,,,,,,,,전학년,1학년,컴퓨터공학전공(불가능),,컴퓨터학과 수강불가
2016 학년도,2학기,학부,물리학전공,PHY1102,15,일반물리실험II,1.0,수 15:30~17:20 [R103],2.0,김원태,19,,,O,,,,,,전학년,1학년,컴퓨터공학전공(가능),,컴퓨터학과전용반(공학인증)
2016 학년도,2학기,학부,물리학전공,PHY1102,16,일반물리실험II,1.0,수 15:30~17:20 [R107],2.0,이현철,17,,,O,,,,,,전학년,1학년,컴퓨터공학전공(가능),,컴퓨터학과전용반(공학인증)
2016 학년도,2학기,학부,물리학전공,PHY1102,17,일반물리실험II,1.0,목 13:30~15:20 [R103],2.0,이범훈,16,,,,,,,,,전학년,1학년,컴퓨터공학전공(불가능),,컴퓨터학과 수강불가
2016 학년도,2학기,학부,물리학전공,PHY1102,18,일반물리실험II,1.0,목 13:30~15:20 [R107],2.0,이현철,14,,,,,,,,,전학년,1학년,컴퓨터공학전공(불가능),,컴퓨터학과 수강불가
2016 학년도,2학기,학부,물리학전공,PHY1102,19,일반물리실험II,1.0,목 15:30~17:20 [R103],2.0,김도현,17,,,,,,,,,전학년,1학년,컴퓨터공학전공(불가능),,컴퓨터학과 수강불가
